Period,PeriodWeight,EventId,Year,Month,Day,Hour,Minute,SummaryId,Quantile,Loss
1,0.002000,1,1,1,1,0,0,1,0.00,4565.86
1,0.002000,1,1,1,1,0,0,1,0.20,54042.89
1,0.002000,1,1,1,1,0,0,1,0.40,265089.84
1,0.002000,1,1,1,1,0,0,1,0.50,336905.06
1,0.002000,1,1,1,1,0,0,1,0.75,531306.12
1,0.002000,1,1,1,1,0,0,1,1.00,980915.69
1,0.002000,2,1,1,1,0,0,1,0.00,406895.09
1,0.002000,2,1,1,1,0,0,1,0.20,863213.25
1,0.002000,2,1,1,1,0,0,1,0.40,1076052.00
1,0.002000,2,1,1,1,0,0,1,0.50,1187126.75
1,0.002000,2,1,1,1,0,0,1,0.75,1612910.88
1,0.002000,2,1,1,1,0,0,1,1.00,3120939.50
1,0.002000,3,1,1,1,0,0,1,0.00,3400000.00
1,0.002000,3,1,1,1,0,0,1,0.20,3400000.00
1,0.002000,3,1,1,1,0,0,1,0.40,3400000.00
1,0.002000,3,1,1,1,0,0,1,0.50,3400000.00
1,0.002000,3,1,1,1,0,0,1,0.75,3400000.00
1,0.002000,3,1,1,1,0,0,1,1.00,3400000.00
1,0.002000,5,1,1,1,0,0,1,0.00,659581.25
1,0.002000,5,1,1,1,0,0,1,0.20,882042.12
1,0.002000,5,1,1,1,0,0,1,0.40,1189590.25
1,0.002000,5,1,1,1,0,0,1,0.50,1367732.25
1,0.002000,5,1,1,1,0,0,1,0.75,1764536.00
1,0.002000,5,1,1,1,0,0,1,1.00,2087141.62
5,0.002000,12,5,1,1,0,0,1,0.00,87858.09
5,0.002000,12,5,1,1,0,0,1,0.20,96887.06
5,0.002000,12,5,1,1,0,0,1,0.40,181666.03
5,0.002000,12,5,1,1,0,0,1,0.50,219078.16
5,0.002000,12,5,1,1,0,0,1,0.75,271047.78
5,0.002000,12,5,1,1,0,0,1,1.00,734279.12
6,0.002000,17,6,1,1,0,0,1,0.00,0.00
6,0.002000,17,6,1,1,0,0,1,0.20,33474.77
6,0.002000,17,6,1,1,0,0,1,0.40,190586.91
6,0.002000,17,6,1,1,0,0,1,0.50,218248.22
6,0.002000,17,6,1,1,0,0,1,0.75,340724.00
6,0.002000,17,6,1,1,0,0,1,1.00,1467182.75
11,0.002000,27,11,1,1,0,0,1,0.00,1197327.00
11,0.002000,27,11,1,1,0,0,1,0.20,1723234.50
11,0.002000,27,11,1,1,0,0,1,0.40,2083810.25
11,0.002000,27,11,1,1,0,0,1,0.50,2193733.50
11,0.002000,27,11,1,1,0,0,1,0.75,2905096.50
11,0.002000,27,11,1,1,0,0,1,1.00,3389459.00
13,0.002000,32,13,1,1,0,0,1,0.00,2869.12
13,0.002000,32,13,1,1,0,0,1,0.20,102706.82
13,0.002000,32,13,1,1,0,0,1,0.40,195066.22
13,0.002000,32,13,1,1,0,0,1,0.50,365202.44
13,0.002000,32,13,1,1,0,0,1,0.75,663375.06
13,0.002000,32,13,1,1,0,0,1,1.00,1108836.88
13,0.002000,33,13,1,1,0,0,1,0.00,0.00
13,0.002000,33,13,1,1,0,0,1,0.20,46513.52
13,0.002000,33,13,1,1,0,0,1,0.40,131255.39
13,0.002000,33,13,1,1,0,0,1,0.50,188899.94
13,0.002000,33,13,1,1,0,0,1,0.75,472147.97
13,0.002000,33,13,1,1,0,0,1,1.00,896628.75
13,0.002000,34,13,1,1,0,0,1,0.00,7289.02
13,0.002000,34,13,1,1,0,0,1,0.20,40329.73
13,0.002000,34,13,1,1,0,0,1,0.40,174013.06
13,0.002000,34,13,1,1,0,0,1,0.50,191861.78
13,0.002000,34,13,1,1,0,0,1,0.75,547328.00
13,0.002000,34,13,1,1,0,0,1,1.00,900553.12
14,0.002000,36,14,1,1,0,0,1,0.00,0.00
14,0.002000,36,14,1,1,0,0,1,0.20,6882.85
14,0.002000,36,14,1,1,0,0,1,0.40,136222.48
14,0.002000,36,14,1,1,0,0,1,0.50,167034.86
14,0.002000,36,14,1,1,0,0,1,0.75,471547.19
14,0.002000,36,14,1,1,0,0,1,1.00,1182874.12
15,0.002000,37,15,1,1,0,0,1,0.00,0.00
15,0.002000,37,15,1,1,0,0,1,0.20,66307.88
15,0.002000,37,15,1,1,0,0,1,0.40,87455.86
15,0.002000,37,15,1,1,0,0,1,0.50,154624.77
15,0.002000,37,15,1,1,0,0,1,0.75,332559.81
15,0.002000,37,15,1,1,0,0,1,1.00,1201607.00
16,0.002000,38,16,1,1,0,0,1,0.00,0.00
16,0.002000,38,16,1,1,0,0,1,0.20,61655.43
16,0.002000,38,16,1,1,0,0,1,0.40,136369.72
16,0.002000,38,16,1,1,0,0,1,0.50,212670.53
16,0.002000,38,16,1,1,0,0,1,0.75,359879.31
16,0.002000,38,16,1,1,0,0,1,1.00,1547387.12
17,0.002000,41,17,1,1,0,0,1,0.00,0.00
17,0.002000,41,17,1,1,0,0,1,0.20,0.00
17,0.002000,41,17,1,1,0,0,1,0.40,164820.97
17,0.002000,41,17,1,1,0,0,1,0.50,217226.17
17,0.002000,41,17,1,1,0,0,1,0.75,470239.19
17,0.002000,41,17,1,1,0,0,1,1.00,869615.88
18,0.002000,43,18,1,1,0,0,1,0.00,3399999.50
18,0.002000,43,18,1,1,0,0,1,0.20,3400000.00
18,0.002000,43,18,1,1,0,0,1,0.40,3400000.00
18,0.002000,43,18,1,1,0,0,1,0.50,3400000.00
18,0.002000,43,18,1,1,0,0,1,0.75,3400000.00
18,0.002000,43,18,1,1,0,0,1,1.00,3400000.00
18,0.002000,44,18,1,1,0,0,1,0.00,460655.75
18,0.002000,44,18,1,1,0,0,1,0.20,546739.56
18,0.002000,44,18,1,1,0,0,1,0.40,1318401.88
18,0.002000,44,18,1,1,0,0,1,0.50,1390542.88
18,0.002000,44,18,1,1,0,0,1,0.75,1494946.25
18,0.002000,44,18,1,1,0,0,1,1.00,2603567.00
19,0.002000,46,19,1,1,0,0,1,0.00,0.00
19,0.002000,46,19,1,1,0,0,1,0.20,21016.04
19,0.002000,46,19,1,1,0,0,1,0.40,41584.08
19,0.002000,46,19,1,1,0,0,1,0.50,48609.64
19,0.002000,46,19,1,1,0,0,1,0.75,184240.56
19,0.002000,46,19,1,1,0,0,1,1.00,481972.50
20,0.002000,48,20,1,1,0,0,1,0.00,2490.30
20,0.002000,48,20,1,1,0,0,1,0.20,123241.05
20,0.002000,48,20,1,1,0,0,1,0.40,191017.89
20,0.002000,48,20,1,1,0,0,1,0.50,246577.78
20,0.002000,48,20,1,1,0,0,1,0.75,724741.31
20,0.002000,48,20,1,1,0,0,1,1.00,991276.31
21,0.002000,51,21,1,1,0,0,1,0.00,940344.00
21,0.002000,51,21,1,1,0,0,1,0.20,1104242.88
21,0.002000,51,21,1,1,0,0,1,0.40,1272177.75
21,0.002000,51,21,1,1,0,0,1,0.50,1503048.75
21,0.002000,51,21,1,1,0,0,1,0.75,2053205.12
21,0.002000,51,21,1,1,0,0,1,1.00,3294807.00
24,0.002000,64,24,1,1,0,0,1,0.00,0.00
24,0.002000,64,24,1,1,0,0,1,0.20,38606.05
24,0.002000,64,24,1,1,0,0,1,0.40,159561.03
24,0.002000,64,24,1,1,0,0,1,0.50,207907.06
24,0.002000,64,24,1,1,0,0,1,0.75,430043.91
24,0.002000,64,24,1,1,0,0,1,1.00,1283938.00
24,0.002000,66,24,1,1,0,0,1,0.00,1108299.50
24,0.002000,66,24,1,1,0,0,1,0.20,1691506.50
24,0.002000,66,24,1,1,0,0,1,0.40,1978323.25
24,0.002000,66,24,1,1,0,0,1,0.50,2007147.50
24,0.002000,66,24,1,1,0,0,1,0.75,2408126.00
24,0.002000,66,24,1,1,0,0,1,1.00,3213884.00
25,0.002000,72,25,1,1,0,0,1,0.00,187674.31
25,0.002000,72,25,1,1,0,0,1,0.20,264482.62
25,0.002000,72,25,1,1,0,0,1,0.40,414677.00
25,0.002000,72,25,1,1,0,0,1,0.50,512226.94
25,0.002000,72,25,1,1,0,0,1,0.75,746187.31
25,0.002000,72,25,1,1,0,0,1,1.00,1733248.50
26,0.002000,74,26,1,1,0,0,1,0.00,26208.20
26,0.002000,74,26,1,1,0,0,1,0.20,74391.27
26,0.002000,74,26,1,1,0,0,1,0.40,161855.53
26,0.002000,74,26,1,1,0,0,1,0.50,276993.22
26,0.002000,74,26,1,1,0,0,1,0.75,571271.44
26,0.002000,74,26,1,1,0,0,1,1.00,1167270.00
26,0.002000,75,26,1,1,0,0,1,0.00,0.00
26,0.002000,75,26,1,1,0,0,1,0.20,36537.55
26,0.002000,75,26,1,1,0,0,1,0.40,147656.45
26,0.002000,75,26,1,1,0,0,1,0.50,185441.16
26,0.002000,75,26,1,1,0,0,1,0.75,404575.38
26,0.002000,75,26,1,1,0,0,1,1.00,1495758.12
26,0.002000,76,26,1,1,0,0,1,0.00,76276.29
26,0.002000,76,26,1,1,0,0,1,0.20,157227.62
26,0.002000,76,26,1,1,0,0,1,0.40,254422.48
26,0.002000,76,26,1,1,0,0,1,0.50,304175.25
