group_set_id,output_set_id,SummaryId,GroupPeriod,Period,group_event_set_id,EventId,Loss,LossType
0,0,1,1,22,1,36,198404.0,1
0,0,1,1,22,1,36,155454.9375,3
0,0,1,1,22,1,37,198404.0,1
0,0,1,1,22,1,37,152087.0625,3
0,0,1,2,772,1,1122,198404.0,1
0,0,1,2,772,1,1122,226070.40625,3
0,0,1,4,384,1,543,99202.0,1
0,0,1,4,384,1,543,113589.828125,3
0,0,1,5,637,1,909,198404.0,1
0,0,1,5,637,1,909,171635.78125,3
0,0,1,5,637,1,910,198404.0,1
0,0,1,5,637,1,910,177979.421875,3
0,0,1,7,60,1,89,198404.0,1
0,0,1,7,60,1,89,226265.65625,3
0,0,1,10,672,1,968,198404.0,1
0,0,1,10,672,1,968,219087.28125,3
0,0,1,14,27,1,46,99202.0,1
0,0,1,14,27,1,46,67850.84375,3
0,0,1,19,311,1,431,1323980.0,1
0,0,1,19,311,1,431,1291760.375,3
0,0,1,21,496,1,708,382140.0,1
0,0,1,21,496,1,708,370416.6875,3
0,0,1,22,891,1,1296,198404.0,1
0,0,1,22,891,1,1296,221234.953125,3
0,0,1,23,280,1,394,198404.0,1
0,0,1,23,280,1,394,182272.015625,3
0,0,1,24,117,1,164,198404.0,1
0,0,1,24,117,1,164,187703.609375,3
0,0,1,30,106,1,149,198404.0,1
0,0,1,30,106,1,149,160265.90625,3
0,0,1,31,134,1,183,198404.0,1
0,0,1,31,134,1,183,185059.265625,3
0,0,1,33,629,1,898,382140.0,1
0,0,1,33,629,1,898,406972.9375,3
0,0,1,37,558,1,800,198404.0,1
0,0,1,37,558,1,800,184716.375,3
0,0,1,41,16,1,27,1331700.0,1
0,0,1,41,16,1,27,1297796.625,3
0,0,1,44,975,1,1413,945700.0,1
0,0,1,44,975,1,1413,960146.8125,3
0,0,1,47,669,1,962,198404.0,1
0,0,1,47,669,1,962,200405.0,3
0,0,1,47,669,1,965,198404.0,1
0,0,1,47,669,1,965,191535.578125,3
0,0,1,50,146,1,211,198404.0,1
0,0,1,50,146,1,211,166718.578125,3
0,0,1,58,879,1,1275,755788.0,1
0,0,1,58,879,1,1275,788003.5625,3
0,0,1,64,692,1,997,198404.0,1
0,0,1,64,692,1,997,167247.40625,3
0,0,1,68,526,1,745,198404.0,1
0,0,1,68,526,1,745,161424.9375,3
0,0,1,73,651,1,934,198404.0,1
0,0,1,73,651,1,934,236480.453125,3
0,0,1,82,985,1,1427,198404.0,1
0,0,1,82,985,1,1427,180576.34375,3
0,0,1,84,952,1,1382,198404.0,1
0,0,1,84,952,1,1382,131898.328125,3
0,0,1,88,454,1,652,1138700.0,1
0,0,1,88,454,1,652,1173532.375,3
0,0,1,90,161,1,237,382140.0,1
0,0,1,90,161,1,237,359675.0,3
0,0,1,92,648,1,929,198404.0,1
0,0,1,92,648,1,929,213232.421875,3
0,0,1,94,597,1,847,198404.0,1
0,0,1,94,597,1,847,166368.734375,3
0,0,1,94,597,1,848,198404.0,1
0,0,1,94,597,1,848,173769.09375,3
0,0,1,96,762,1,1104,198404.0,1
0,0,1,96,762,1,1104,213702.65625,3
0,0,1,97,596,1,843,198404.0,1
0,0,1,97,596,1,843,204793.15625,3
0,0,1,101,635,1,907,198404.0,1
0,0,1,101,635,1,907,195692.25,3
0,0,1,103,371,1,517,198404.0,1
0,0,1,103,371,1,517,167819.84375,3
0,0,1,104,960,1,1391,198404.0,1
0,0,1,104,960,1,1391,206565.109375,3
0,0,1,105,688,1,993,198404.0,1
0,0,1,105,688,1,993,206980.578125,3
0,0,1,105,688,1,994,198404.0,1
0,0,1,105,688,1,994,183167.5,3
0,0,1,116,228,1,320,198404.0,1
0,0,1,116,228,1,320,211863.40625,3
0,0,1,118,690,1,995,198404.0,1
0,0,1,118,690,1,995,216316.625,3
0,0,1,119,844,1,1231,1745878.0,1
0,0,1,119,844,1,1231,1616972.25,3
0,0,1,123,553,1,791,198404.0,1
0,0,1,123,553,1,791,198291.640625,3
0,0,1,123,553,1,793,198404.0,1
0,0,1,123,553,1,793,214409.125,3
0,0,1,127,536,1,762,198404.0,1
0,0,1,127,536,1,762,204086.921875,3
0,0,1,128,575,1,828,198404.0,1
0,0,1,128,575,1,828,200164.484375,3
0,0,1,133,577,1,830,565875.9375,1
0,0,1,133,577,1,830,568948.375,3
0,0,1,135,464,1,671,198404.0,1
0,0,1,135,464,1,671,190432.90625,3
0,0,1,138,1,1,1,198404.0,1
0,0,1,138,1,1,1,181563.15625,3
0,0,1,141,738,1,1066,198404.0,1
0,0,1,141,738,1,1066,248706.828125,3
0,0,1,143,198,1,289,198404.0,1
0,0,1,143,198,1,289,226158.34375,3
0,0,1,143,198,1,290,198404.0,1
0,0,1,143,198,1,290,217546.171875,3
0,0,1,143,198,1,291,1745878.0,1
0,0,1,143,198,1,291,1573236.625,3
0,0,1,146,241,1,335,198404.0,1
0,0,1,146,241,1,335,206169.296875,3
0,0,1,146,241,1,336,198404.0,1
0,0,1,146,241,1,336,198986.09375,3
0,0,1,148,319,1,447,99202.0,1
0,0,1,148,319,1,447,101610.875,3
0,0,1,151,994,1,1440,198404.0,1
0,0,1,151,994,1,1440,171421.34375,3
0,0,1,155,915,1,1322,198404.0,1
0,0,1,155,915,1,1322,176664.171875,3
0,0,1,164,317,1,441,198404.0,1
0,0,1,164,317,1,441,227537.171875,3
0,0,1,164,317,1,442,198404.0,1
0,0,1,164,317,1,442,203156.8125,3
0,0,1,165,266,1,372,198404.0,1
