group_set_id,output_set_id,SummaryId,GroupPeriod,Period,group_event_set_id,EventId,Loss,LossType
0,0,1,1,22,1,36,6358.3,2
0,0,1,1,22,1,37,50613.29,2
0,0,1,2,772,1,1122,316603.62,2
0,0,1,4,384,1,543,177705.45,2
0,0,1,5,637,1,909,11089.07,2
0,0,1,5,637,1,910,51024.17,2
0,0,1,7,60,1,89,751497.38,2
0,0,1,10,672,1,968,132300.25,2
0,0,1,14,27,1,46,0.0,2
0,0,1,19,311,1,431,1067110.62,2
0,0,1,21,496,1,708,123854.25,2
0,0,1,22,891,1,1296,0.0,2
0,0,1,23,280,1,394,505407.47,2
0,0,1,24,117,1,164,235454.02,2
0,0,1,30,106,1,149,58435.77,2
0,0,1,31,134,1,183,124428.78,2
0,0,1,33,629,1,898,223431.55,2
0,0,1,37,558,1,800,113227.56,2
0,0,1,41,16,1,27,910502.88,2
0,0,1,44,975,1,1413,833835.62,2
0,0,1,47,669,1,962,84448.53,2
0,0,1,47,669,1,965,404743.69,2
0,0,1,50,146,1,211,197459.59,2
0,0,1,58,879,1,1275,472769.81,2
0,0,1,64,692,1,997,34057.55,2
0,0,1,68,526,1,745,60887.32,2
0,0,1,73,651,1,934,192730.17,2
0,0,1,82,985,1,1427,74169.89,2
0,0,1,84,952,1,1382,89871.56,2
0,0,1,88,454,1,652,1104347.0,2
0,0,1,90,161,1,237,271256.59,2
0,0,1,92,648,1,929,0.0,2
0,0,1,94,597,1,847,9647.1,2
0,0,1,94,597,1,848,121558.73,2
0,0,1,96,762,1,1104,299259.16,2
0,0,1,97,596,1,843,55127.38,2
0,0,1,101,635,1,907,30023.99,2
0,0,1,103,371,1,517,239279.17,2
0,0,1,104,960,1,1391,301195.81,2
0,0,1,105,688,1,993,0.0,2
0,0,1,105,688,1,994,0.0,2
0,0,1,116,228,1,320,469161.28,2
0,0,1,118,690,1,995,325882.84,2
0,0,1,119,844,1,1231,1656073.12,2
0,0,1,123,553,1,791,561016.5,2
0,0,1,123,553,1,793,77285.73,2
0,0,1,127,536,1,762,0.0,2
0,0,1,128,575,1,828,88099.6,2
0,0,1,133,577,1,830,250049.25,2
0,0,1,135,464,1,671,222558.08,2
0,0,1,138,1,1,1,154754.22,2
0,0,1,141,738,1,1066,75036.05,2
0,0,1,143,198,1,289,1745.13,2
0,0,1,143,198,1,290,298894.47,2
0,0,1,143,198,1,291,1910423.25,2
0,0,1,146,241,1,335,140708.41,2
0,0,1,146,241,1,336,92968.26,2
0,0,1,148,319,1,447,60653.28,2
0,0,1,151,994,1,1440,656333.75,2
0,0,1,155,915,1,1322,112257.25,2
0,0,1,164,317,1,441,183522.91,2
0,0,1,164,317,1,442,168790.73,2
0,0,1,165,266,1,372,22935.58,2
0,0,1,170,676,1,974,118397.41,2
0,0,1,174,435,1,636,229435.25,2
0,0,1,175,404,1,566,0.0,2
0,0,1,176,492,1,704,1402747.38,2
