EventId,SummaryId,Quantile,Loss
1,1,0.000000,0.000000
1,1,0.200000,0.000000
1,1,0.400000,1689.486206
1,1,0.500000,3831.363525
1,1,0.750000,16123.201172
1,1,1.000000,56116.757812
1,2,0.000000,0.000000
1,2,0.200000,0.000000
1,2,0.400000,52311.703125
1,2,0.500000,83118.140625
1,2,0.750000,167065.093750
1,2,1.000000,278596.156250
1,3,0.000000,0.000000
1,3,0.200000,0.000000
1,3,0.400000,0.000000
1,3,0.500000,6837.664062
1,3,0.750000,19221.187500
1,3,1.000000,59937.597656
1,4,0.000000,0.000000
1,4,0.200000,196.425385
1,4,0.400000,2293.346191
1,4,0.500000,3902.616943
1,4,0.750000,6017.855957
1,4,1.000000,8815.064453
1,5,0.000000,0.000000
1,5,0.200000,0.000000
1,5,0.400000,0.000000
1,5,0.500000,6958.549805
1,5,0.750000,34518.609375
1,5,1.000000,98289.953125
1,6,0.000000,0.000000
1,6,0.200000,0.000000
1,6,0.400000,13383.718750
1,6,0.500000,40945.734375
1,6,0.750000,89008.890625
1,6,1.000000,116145.117188
1,7,0.000000,0.000000
1,7,0.200000,0.000000
1,7,0.400000,1050.030640
1,7,0.500000,4501.068848
1,7,0.750000,14829.546875
1,7,1.000000,25363.470703
1,8,0.000000,0.000000
1,8,0.200000,0.000000
1,8,0.400000,24855.203125
1,8,0.500000,41465.824219
1,8,0.750000,47270.070312
1,8,1.000000,140098.000000
1,9,0.000000,0.000000
1,9,0.200000,0.000000
1,9,0.400000,0.000000
1,9,0.500000,9241.317383
1,9,0.750000,65508.269531
1,9,1.000000,200892.750000
1,10,0.000000,0.000000
1,10,0.200000,0.000000
1,10,0.400000,8940.719727
1,10,0.500000,17237.769531
1,10,0.750000,108500.195312
1,10,1.000000,240514.375000
2,1,0.000000,0.000000
2,1,0.200000,24828.103516
2,1,0.400000,56757.496094
2,1,0.500000,68225.679688
2,1,0.750000,135071.218750
2,1,1.000000,215459.343750
2,2,0.000000,99032.531250
2,2,0.200000,138150.468750
2,2,0.400000,263781.375000
2,2,0.500000,342549.968750
2,2,0.750000,489866.500000
2,2,1.000000,790000.000000
2,3,0.000000,11680.032227
2,3,0.200000,30591.312500
2,3,0.400000,41233.222656
2,3,0.500000,43858.214844
2,3,0.750000,90223.468750
2,3,1.000000,160000.000000
2,4,0.000000,3393.870117
2,4,0.200000,7508.089355
2,4,0.400000,9507.962891
2,4,0.500000,10691.726562
2,4,0.750000,17324.732422
2,4,1.000000,30000.000000
2,5,0.000000,57068.699219
2,5,0.200000,66899.171875
2,5,0.400000,86102.500000
2,5,0.500000,91307.968750
2,5,0.750000,124352.640625
2,5,1.000000,161985.671875
2,6,0.000000,8442.364258
2,6,0.200000,85203.820312
2,6,0.400000,261616.312500
2,6,0.500000,280002.062500
2,6,0.750000,336415.531250
2,6,1.000000,533498.312500
2,7,0.000000,1415.330566
2,7,0.200000,18815.439453
2,7,0.400000,22075.166016
2,7,0.500000,23709.853516
2,7,0.750000,44970.734375
2,7,1.000000,83648.984375
2,8,0.000000,31291.773438
2,8,0.200000,60892.292969
2,8,0.400000,76266.234375
2,8,0.500000,90828.734375
2,8,0.750000,165614.359375
2,8,1.000000,310000.000000
2,9,0.000000,25300.316406
2,9,0.200000,96829.398438
2,9,0.400000,114277.609375
2,9,0.500000,116827.375000
2,9,0.750000,183981.156250
2,9,1.000000,420000.000000
2,10,0.000000,1760.107544
2,10,0.200000,59322.921875
2,10,0.400000,124529.968750
2,10,0.500000,159567.000000
2,10,0.750000,214399.828125
2,10,1.000000,423070.625000
3,1,0.000000,219999.984375
3,1,0.200000,220000.000000
3,1,0.400000,220000.000000
3,1,0.500000,220000.000000
3,1,0.750000,220000.000000
3,1,1.000000,220000.000000
3,2,0.000000,790000.000000
3,2,0.200000,790000.000000
3,2,0.400000,790000.000000
3,2,0.500000,790000.000000
3,2,0.750000,790000.000000
3,2,1.000000,790000.000000
3,3,0.000000,160000.000000
3,3,0.200000,160000.000000
3,3,0.400000,160000.000000
3,3,0.500000,160000.000000
3,3,0.750000,160000.000000
3,3,1.000000,160000.015625
3,4,0.000000,29999.998047
3,4,0.200000,30000.000000
3,4,0.400000,30000.000000
3,4,0.500000,30000.000000
3,4,0.750000,30000.000000
3,4,1.000000,30000.000000
3,5,0.000000,250000.000000
3,5,0.200000,250000.000000
3,5,0.400000,250000.000000
3,5,0.500000,250000.000000
3,5,0.750000,250000.000000
3,5,1.000000,250000.015625
3,6,0.000000,700000.000000
3,6,0.200000,700000.000000
3,6,0.400000,700000.000000
3,6,0.500000,700000.000000
3,6,0.750000,700000.000000
3,6,1.000000,700000.000000
3,7,0.000000,90000.000000
3,7,0.200000,90000.000000
3,7,0.400000,90000.000000
3,7,0.500000,90000.000000
3,7,0.750000,90000.000000
3,7,1.000000,90000.000000
3,8,0.000000,310000.000000
3,8,0.200000,310000.000000
3,8,0.400000,310000.000000
3,8,0.500000,310000.000000
3,8,0.750000,310000.000000
3,8,1.000000,310000.000000
3,9,0.000000,420000.000000
3,9,0.200000,420000.000000
3,9,0.400000,420000.000000
3,9,0.500000,420000.000000
3,9,0.750000,420000.000000
3,9,1.000000,420000.000000
3,10,0.000000,430000.000000
3,10,0.200000,430000.000000
3,10,0.400000,430000.000000
3,10,0.500000,430000.000000
3,10,0.750000,430000.000000
3,10,1.000000,430000.000000
5,1,0.000000,6212.127930
5,1,0.200000,33120.511719
5,1,0.400000,80102.648438
5,1,0.500000,85178.546875
5,1,0.750000,110732.187500
5,1,1.000000,179849.203125
5,2,0.000000,5.880260
5,2,0.200000,160478.515625
5,2,0.400000,291098.062500
5,2,0.500000,351573.093750
5,2,0.750000,420919.656250
5,2,1.000000,609279.062500
5,3,0.000000,16980.361328
5,3,0.200000,34935.101562
5,3,0.400000,51313.203125
5,3,0.500000,66262.734375
5,3,0.750000,88828.179688
5,3,1.000000,112169.843750
5,4,0.000000,3456.831787
5,4,0.200000,6307.750000
5,4,0.400000,8459.961914
5,4,0.500000,9764.568359
5,4,0.750000,20807.326172
5,4,1.000000,25913.843750
5,5,0.000000,26282.181641
5,5,0.200000,53506.843750
5,5,0.400000,70108.632812
5,5,0.500000,89804.359375
5,5,0.750000,146659.687500
5,5,1.000000,199537.578125
5,6,0.000000,16173.058594
5,6,0.200000,197706.515625
5,6,0.400000,232626.484375
5,6,0.500000,259865.921875
5,6,0.750000,357575.875000
5,6,1.000000,563593.500000
5,7,0.000000,5342.631836
5,7,0.200000,19838.845703
5,7,0.400000,35760.652344
5,7,0.500000,40679.257812
5,7,0.750000,45613.144531
5,7,1.000000,63589.183594
5,8,0.000000,42764.808594
5,8,0.200000,70763.484375
5,8,0.400000,105097.500000
5,8,0.500000,123749.203125
5,8,0.750000,169010.531250
5,8,1.000000,248614.765625
5,9,0.000000,95444.312500
5,9,0.200000,102345.453125
5,9,0.400000,112847.648438
5,9,0.500000,125226.281250
5,9,0.750000,186344.187500
5,9,1.000000,357713.218750
5,10,0.000000,89577.312500
5,10,0.200000,111009.835938
5,10,0.400000,139234.593750
5,10,0.500000,163857.671875
5,10,0.750000,217765.640625
5,10,1.000000,289798.468750
12,1,0.000000,0.000000
12,1,0.200000,0.000000
12,1,0.400000,0.000000
12,1,0.500000,935.371582
12,1,0.750000,25824.535156
12,1,1.000000,67327.523438
12,2,0.000000,0.000000
12,2,0.200000,0.000000
12,2,0.400000,1351.719604
12,2,0.500000,12739.966797
12,2,0.750000,84191.789062
12,2,1.000000,258392.000000
12,3,0.000000,0.000000
12,3,0.200000,0.000000
12,3,0.400000,7456.629395
12,3,0.500000,9467.841797
12,3,0.750000,33943.273438
12,3,1.000000,66917.687500
12,4,0.000000,0.000000
12,4,0.200000,0.000000
12,4,0.400000,989.012146
12,4,0.500000,2172.607422
12,4,0.750000,4606.055664
12,4,1.000000,12176.377930
12,5,0.000000,0.000000
12,5,0.200000,0.000000
12,5,0.400000,0.000000
12,5,0.500000,484.578613
12,5,0.750000,59331.785156
12,5,1.000000,100349.375000
12,6,0.000000,0.000000
12,6,0.200000,0.000000
12,6,0.400000,0.000000
12,6,0.500000,11810.121094
12,6,0.750000,69546.273438
12,6,1.000000,114462.968750
12,7,0.000000,0.000000
12,7,0.200000,0.000000
12,7,0.400000,0.000000
12,7,0.500000,1031.406982
12,7,0.750000,10494.089844
12,7,1.000000,45344.093750
12,8,0.000000,0.000000
12,8,0.200000,0.000000
12,8,0.400000,6586.216309
12,8,0.500000,9050.069336
12,8,0.750000,37493.066406
12,8,1.000000,141805.234375
12,9,0.000000,0.000000
12,9,0.200000,0.000000
12,9,0.400000,27447.074219
12,9,0.500000,36451.281250
12,9,0.750000,55358.132812
12,9,1.000000,121439.843750
12,10,0.000000,0.000000
12,10,0.200000,0.000000
12,10,0.400000,21888.640625
12,10,0.500000,34080.445312
12,10,0.750000,46739.210938
12,10,1.000000,145913.750000
17,1,0.000000,0.000000
17,1,0.200000,1925.403564
17,1,0.400000,7565.002930
17,1,0.500000,10964.857422
17,1,0.750000,14668.062500
17,1,1.000000,37604.273438
17,2,0.000000,0.000000
17,2,0.200000,0.000000
17,2,0.400000,5098.343262
17,2,0.500000,15355.134766
17,2,0.750000,60055.144531
17,2,1.000000,361742.125000
17,3,0.000000,0.000000
17,3,0.200000,0.000000
17,3,0.400000,0.000000
17,3,0.500000,1797.755859
17,3,0.750000,16974.960938
17,3,1.000000,67031.070312
17,4,0.000000,0.000000
17,4,0.200000,0.000000
17,4,0.400000,0.000000
17,4,0.500000,322.264404
17,4,0.750000,4807.726074
17,4,1.000000,14848.251953
17,5,0.000000,0.000000
17,5,0.200000,0.000000
17,5,0.400000,8688.580078
17,5,0.500000,23394.968750
17,5,0.750000,43903.835938
17,5,1.000000,93392.406250
17,6,0.000000,0.000000
17,6,0.200000,0.000000
17,6,0.400000,0.000000
17,6,0.500000,22945.888672
17,6,0.750000,123587.898438
17,6,1.000000,260450.187500
17,7,0.000000,0.000000
17,7,0.200000,0.000000
17,7,0.400000,2102.722168
17,7,0.500000,6169.922852
17,7,0.750000,13774.082031
17,7,1.000000,34272.062500
17,8,0.000000,0.000000
17,8,0.200000,0.000000
17,8,0.400000,0.000000
17,8,0.500000,0.000000
17,8,0.750000,50709.324219
17,8,1.000000,129764.953125
17,9,0.000000,0.000000
17,9,0.200000,0.000000
17,9,0.400000,0.000000
17,9,0.500000,0.000000
17,9,0.750000,46108.667969
17,9,1.000000,205699.265625
17,10,0.000000,0.000000
17,10,0.200000,0.000000
17,10,0.400000,3397.504150
17,10,0.500000,6062.355469
17,10,0.750000,57557.687500
17,10,1.000000,272363.031250
27,1,0.000000,75286.414062
27,1,0.200000,99175.429688
27,1,0.400000,147300.687500
27,1,0.500000,154239.906250
27,1,0.750000,182459.515625
27,1,1.000000,220000.000000
27,2,0.000000,248258.687500
27,2,0.200000,344184.531250
27,2,0.400000,475314.500000
27,2,0.500000,558858.937500
27,2,0.750000,708977.625000
27,2,1.000000,790000.000000
27,3,0.000000,40457.960938
27,3,0.200000,75233.187500
27,3,0.400000,93475.898438
27,3,0.500000,104071.109375
27,3,0.750000,146186.218750
27,3,1.000000,160000.000000
27,4,0.000000,5615.402344
27,4,0.200000,15423.632812
27,4,0.400000,20369.171875
27,4,0.500000,21431.070312
27,4,0.750000,23940.048828
27,4,1.000000,30000.000000
27,5,0.000000,53495.039062
27,5,0.200000,113050.539062
27,5,0.400000,146195.718750
27,5,0.500000,167486.906250
27,5,0.750000,209724.000000
27,5,1.000000,250000.000000
27,6,0.000000,181106.500000
27,6,0.200000,274572.875000
27,6,0.400000,412845.718750
27,6,0.500000,489609.187500
27,6,0.750000,577257.312500
27,6,1.000000,700000.000000
27,7,0.000000,24963.095703
27,7,0.200000,47497.117188
27,7,0.400000,64367.171875
27,7,0.500000,67550.507812
27,7,0.750000,84553.265625
27,7,1.000000,90000.000000
27,8,0.000000,80856.453125
27,8,0.200000,168600.015625
27,8,0.400000,183126.812500
27,8,0.500000,195389.000000
27,8,0.750000,262786.000000
27,8,1.000000,310000.000000
27,9,0.000000,119428.218750
27,9,0.200000,197673.937500
27,9,0.400000,276891.406250
27,9,0.500000,291478.625000
27,9,0.750000,344312.968750
27,9,1.000000,420000.000000
27,10,0.000000,164892.968750
27,10,0.200000,188173.406250
27,10,0.400000,249923.531250
27,10,0.500000,316955.125000
27,10,0.750000,359401.187500
27,10,1.000000,430000.000000
32,1,0.000000,0.000000
32,1,0.200000,0.000000
32,1,0.400000,1566.331421
32,1,0.500000,5748.664062
32,1,0.750000,60318.726562
32,1,1.000000,80105.609375
32,2,0.000000,0.000000
32,2,0.200000,0.000000
32,2,0.400000,0.000000
32,2,0.500000,7635.376953
32,2,0.750000,108563.101562
32,2,1.000000,303430.468750
32,3,0.000000,0.000000
32,3,0.200000,0.000000
32,3,0.400000,0.000000
32,3,0.500000,2133.353760
32,3,0.750000,32223.818359
32,3,1.000000,55663.027344
32,4,0.000000,0.000000
32,4,0.200000,716.641724
32,4,0.400000,1727.246094
32,4,0.500000,2176.598145
32,4,0.750000,2803.245605
32,4,1.000000,5602.518555
32,5,0.000000,0.000000
32,5,0.200000,0.000000
32,5,0.400000,19198.113281
32,5,0.500000,22619.652344
32,5,0.750000,37585.113281
32,5,1.000000,97311.781250
32,6,0.000000,0.000000
32,6,0.200000,0.000000
32,6,0.400000,54422.152344
32,6,0.500000,107048.078125
32,6,0.750000,201769.375000
32,6,1.000000,364474.437500
32,7,0.000000,0.000000
32,7,0.200000,0.000000
32,7,0.400000,5330.265137
32,7,0.500000,9910.337891
32,7,0.750000,20444.671875
32,7,1.000000,38469.960938
32,8,0.000000,0.000000
32,8,0.200000,0.000000
32,8,0.400000,16249.572266
32,8,0.500000,39233.789062
32,8,0.750000,77116.343750
32,8,1.000000,114524.500000
32,9,0.000000,0.000000
32,9,0.200000,0.000000
32,9,0.400000,26813.574219
32,9,0.500000,44517.289062
32,9,0.750000,78370.093750
32,9,1.000000,134400.828125
32,10,0.000000,0.000000
32,10,0.200000,0.000000
32,10,0.400000,0.000000
32,10,0.500000,0.000000
32,10,0.750000,65397.457031
32,10,1.000000,170929.812500
33,1,0.000000,0.000000
33,1,0.200000,0.000000
33,1,0.400000,2985.668457
33,1,0.500000,15000.419922
33,1,0.750000,48488.199219
33,1,1.000000,81657.843750
33,2,0.000000,0.000000
33,2,0.200000,0.000000
33,2,0.400000,13251.538086
33,2,0.500000,25874.089844
33,2,0.750000,63072.785156
33,2,1.000000,259616.000000
33,3,0.000000,0.000000
33,3,0.200000,0.000000
33,3,0.400000,0.000000
33,3,0.500000,2506.629883
33,3,0.750000,8617.237305
33,3,1.000000,58508.968750
33,4,0.000000,0.000000
33,4,0.200000,0.000000
33,4,0.400000,417.399811
33,4,0.500000,1470.383545
33,4,0.750000,4582.964844
33,4,1.000000,8613.508789
33,5,0.000000,0.000000
33,5,0.200000,0.000000
33,5,0.400000,2237.532715
33,5,0.500000,16237.529297
33,5,0.750000,31499.386719
33,5,1.000000,119807.015625
33,6,0.000000,0.000000
33,6,0.200000,0.000000
33,6,0.400000,0.000000
33,6,0.500000,0.000000
33,6,0.750000,142799.984375
33,6,1.000000,232451.406250
33,7,0.000000,0.000000
33,7,0.200000,0.000000
33,7,0.400000,3548.193604
33,7,0.500000,4683.417480
33,7,0.750000,6297.283203
33,7,1.000000,17176.132812
33,8,0.000000,0.000000
33,8,0.200000,0.000000
33,8,0.400000,0.000000
33,8,0.500000,5210.444336
33,8,0.750000,69916.937500
33,8,1.000000,134516.093750
33,9,0.000000,0.000000
33,9,0.200000,0.000000
33,9,0.400000,16904.775391
33,9,0.500000,28474.636719
33,9,0.750000,87409.640625
33,9,1.000000,127503.703125
33,10,0.000000,0.000000
33,10,0.200000,0.000000
33,10,0.400000,0.000000
33,10,0.500000,1508.429199
33,10,0.750000,21497.453125
33,10,1.000000,141918.703125
34,1,0.000000,0.000000
34,1,0.200000,0.000000
34,1,0.400000,0.000000
34,1,0.500000,7017.688965
34,1,0.750000,33020.265625
34,1,1.000000,100849.843750
34,2,0.000000,0.000000
34,2,0.200000,0.000000
34,2,0.400000,22172.837891
34,2,0.500000,49063.207031
34,2,0.750000,197447.031250
34,2,1.000000,292995.437500
34,3,0.000000,0.000000
34,3,0.200000,0.000000
34,3,0.400000,3776.872070
34,3,0.500000,5573.728516
34,3,0.750000,17855.753906
34,3,1.000000,44922.171875
34,4,0.000000,0.000000
34,4,0.200000,0.000000
34,4,0.400000,750.476990
34,4,0.500000,1560.425049
34,4,0.750000,2955.363281
34,4,1.000000,10700.097656
34,5,0.000000,0.000000
34,5,0.200000,0.000000
34,5,0.400000,9068.470703
34,5,0.500000,18590.447266
34,5,0.750000,59981.761719
34,5,1.000000,69813.140625
34,6,0.000000,0.000000
34,6,0.200000,0.000000
34,6,0.400000,7586.863770
34,6,0.500000,18946.148438
34,6,0.750000,54892.042969
34,6,1.000000,224712.046875
34,7,0.000000,0.000000
34,7,0.200000,0.000000
34,7,0.400000,1170.740479
34,7,0.500000,3700.758301
34,7,0.750000,10453.566406
34,7,1.000000,17039.144531
34,8,0.000000,0.000000
34,8,0.200000,0.000000
34,8,0.400000,0.000000
34,8,0.500000,5125.512207
34,8,0.750000,38539.992188
34,8,1.000000,131990.984375
34,9,0.000000,0.000000
34,9,0.200000,0.000000
34,9,0.400000,6549.013672
34,9,0.500000,25441.613281
34,9,0.750000,43177.296875
34,9,1.000000,56458.191406
34,10,0.000000,0.000000
34,10,0.200000,0.000000
34,10,0.400000,0.000000
34,10,0.500000,634.992188
34,10,0.750000,54624.082031
34,10,1.000000,255614.031250
36,1,0.000000,0.000000
36,1,0.200000,0.000000
36,1,0.400000,0.000000
36,1,0.500000,0.000000
36,1,0.750000,57215.992188
36,1,1.000000,98933.437500
36,2,0.000000,0.000000
36,2,0.200000,0.000000
36,2,0.400000,0.000000
36,2,0.500000,12489.419922
36,2,0.750000,71327.421875
36,2,1.000000,552801.500000
36,3,0.000000,0.000000
36,3,0.200000,0.000000
36,3,0.400000,0.000000
36,3,0.500000,0.000000
36,3,0.750000,11403.242188
36,3,1.000000,78017.875000
36,4,0.000000,0.000000
36,4,0.200000,0.000000
36,4,0.400000,0.000000
36,4,0.500000,951.540527
36,4,0.750000,3898.387939
36,4,1.000000,6712.001465
36,5,0.000000,0.000000
36,5,0.200000,0.000000
36,5,0.400000,0.000000
36,5,0.500000,0.000000
36,5,0.750000,11292.829102
36,5,1.000000,68226.992188
36,6,0.000000,0.000000
36,6,0.200000,0.000000
36,6,0.400000,2146.552002
36,6,0.500000,4020.401367
36,6,0.750000,39776.281250
36,6,1.000000,154494.546875
36,7,0.000000,0.000000
36,7,0.200000,457.860748
36,7,0.400000,6825.565430
36,7,0.500000,7895.562500
36,7,0.750000,11779.333984
36,7,1.000000,18379.474609
36,8,0.000000,0.000000
36,8,0.200000,0.000000
36,8,0.400000,0.000000
36,8,0.500000,0.000000
36,8,0.750000,77097.703125
36,8,1.000000,164768.640625
36,9,0.000000,0.000000
36,9,0.200000,0.000000
36,9,0.400000,12034.357422
36,9,0.500000,30970.017578
36,9,0.750000,55232.238281
36,9,1.000000,83840.453125
36,10,0.000000,0.000000
36,10,0.200000,0.000000
36,10,0.400000,0.000000
36,10,0.500000,0.000000
36,10,0.750000,82568.937500
36,10,1.000000,215302.906250
37,1,0.000000,0.000000
37,1,0.200000,0.000000
37,1,0.400000,0.000000
37,1,0.500000,3977.008301
37,1,0.750000,13868.902344
37,1,1.000000,67730.750000
37,2,0.000000,0.000000
37,2,0.200000,0.000000
37,2,0.400000,0.000000
37,2,0.500000,6490.263184
37,2,0.750000,99364.531250
37,2,1.000000,453577.937500
37,3,0.000000,0.000000
37,3,0.200000,0.000000
37,3,0.400000,236.315353
37,3,0.500000,4234.762207
37,3,0.750000,21958.017578
37,3,1.000000,47934.179688
37,4,0.000000,0.000000
37,4,0.200000,34.217060
37,4,0.400000,846.100525
37,4,0.500000,1643.441772
37,4,0.750000,4598.126953
37,4,1.000000,14097.249023
37,5,0.000000,0.000000
37,5,0.200000,0.000000
37,5,0.400000,0.000000
37,5,0.500000,2631.374268
37,5,0.750000,23504.433594
37,5,1.000000,95591.656250
37,6,0.000000,0.000000
37,6,0.200000,0.000000
37,6,0.400000,3035.042480
37,6,0.500000,11406.933594
37,6,0.750000,42443.441406
37,6,1.000000,422496.375000
37,7,0.000000,0.000000
37,7,0.200000,0.000000
37,7,0.400000,0.000000
37,7,0.500000,2922.405273
37,7,0.750000,11459.354492
37,7,1.000000,34463.761719
37,8,0.000000,0.000000
