EventId,SummaryId,Quantile,Loss
1,1,0.000000,0.000000
1,1,0.200000,0.000000
1,1,0.400000,0.000000
1,1,0.500000,0.000000
1,1,0.750000,433.819824
1,1,1.000000,4632.881348
1,2,0.000000,0.000000
1,2,0.200000,0.000000
1,2,0.400000,0.000000
1,2,0.500000,0.000000
1,2,0.750000,5806.463379
1,2,1.000000,40976.386719
1,3,0.000000,0.000000
1,3,0.200000,0.000000
1,3,0.400000,0.000000
1,3,0.500000,0.000000
1,3,0.750000,0.000000
1,3,1.000000,4948.321289
1,4,0.000000,0.000000
1,4,0.200000,0.000000
1,4,0.400000,0.000000
1,4,0.500000,0.000000
1,4,0.750000,123.907356
1,4,1.000000,727.753113
1,5,0.000000,0.000000
1,5,0.200000,0.000000
1,5,0.400000,0.000000
1,5,0.500000,0.000000
1,5,0.750000,536.176758
1,5,1.000000,13985.118164
1,6,0.000000,0.000000
1,6,0.200000,0.000000
1,6,0.400000,0.000000
1,6,0.500000,0.000000
1,6,0.750000,2086.950684
1,6,1.000000,16159.661133
1,7,0.000000,0.000000
1,7,0.200000,0.000000
1,7,0.400000,0.000000
1,7,0.500000,0.000000
1,7,0.750000,449.037781
1,7,1.000000,3524.947754
1,8,0.000000,0.000000
1,8,0.200000,0.000000
1,8,0.400000,0.000000
1,8,0.500000,0.000000
1,8,0.750000,1599.267090
1,8,1.000000,20605.847656
1,9,0.000000,0.000000
1,9,0.200000,0.000000
1,9,0.400000,0.000000
1,9,0.500000,0.000000
1,9,0.750000,1593.704224
1,9,1.000000,11958.661133
1,10,0.000000,0.000000
1,10,0.200000,0.000000
1,10,0.400000,0.000000
1,10,0.500000,0.000000
1,10,0.750000,463.917480
1,10,1.000000,35375.257812
2,1,0.000000,0.000000
2,1,0.200000,150.662643
2,1,0.400000,6612.279785
2,1,0.500000,8264.253906
2,1,0.750000,28149.746094
2,1,1.000000,52588.468750
2,2,0.000000,0.000000
2,2,0.200000,16380.476562
2,2,0.400000,42492.492188
2,2,0.500000,54754.140625
2,2,0.750000,100804.515625
2,2,1.000000,199030.671875
2,3,0.000000,0.000000
2,3,0.200000,4258.903320
2,3,0.400000,6504.438965
2,3,0.500000,7023.187500
2,3,0.750000,17241.687500
2,3,1.000000,40310.007812
2,4,0.000000,0.000000
2,4,0.200000,565.802246
2,4,0.400000,1374.743530
2,4,0.500000,1749.589600
2,4,0.750000,3580.409668
2,4,1.000000,7558.127441
2,5,0.000000,0.000000
2,5,0.200000,7984.473633
2,5,0.400000,14160.499023
2,5,0.500000,18548.921875
2,5,0.750000,22922.894531
2,5,1.000000,40810.277344
2,6,0.000000,0.000000
2,6,0.200000,11857.626953
2,6,0.400000,41095.878906
2,6,0.500000,46276.937500
2,6,0.750000,61511.164062
2,6,1.000000,134408.265625
2,7,0.000000,0.000000
2,7,0.200000,494.621338
2,7,0.400000,3189.429199
2,7,0.500000,3639.863770
2,7,0.750000,10118.253906
2,7,1.000000,21074.322266
2,8,0.000000,0.000000
2,8,0.200000,7664.630859
2,8,0.400000,10063.530273
2,8,0.500000,11946.865234
2,8,0.750000,30958.099609
2,8,1.000000,78100.640625
2,9,0.000000,0.000000
2,9,0.200000,10958.217773
2,9,0.400000,16068.928711
2,9,0.500000,18931.849609
2,9,0.750000,37585.878906
2,9,1.000000,105813.781250
2,10,0.000000,0.000000
2,10,0.200000,4889.822266
2,10,0.400000,18109.894531
2,10,0.500000,25099.964844
2,10,0.750000,43348.656250
2,10,1.000000,106587.390625
3,1,0.000000,56294.117188
3,1,0.200000,56294.125000
3,1,0.400000,56294.125000
3,1,0.500000,56294.125000
3,1,0.750000,56294.125000
3,1,1.000000,56294.125000
3,2,0.000000,202147.062500
3,2,0.200000,202147.078125
3,2,0.400000,202147.078125
3,2,0.500000,202147.078125
3,2,0.750000,202147.093750
3,2,1.000000,202147.093750
3,3,0.000000,40941.179688
3,3,0.200000,40941.179688
3,3,0.400000,40941.179688
3,3,0.500000,40941.179688
3,3,0.750000,40941.179688
3,3,1.000000,40941.187500
3,4,0.000000,7676.470703
3,4,0.200000,7676.471191
3,4,0.400000,7676.471680
3,4,0.500000,7676.471680
3,4,0.750000,7676.471680
3,4,1.000000,7676.471680
3,5,0.000000,63970.593750
3,5,0.200000,63970.593750
3,5,0.400000,63970.593750
3,5,0.500000,63970.593750
3,5,0.750000,63970.597656
3,5,1.000000,63970.597656
3,6,0.000000,179117.656250
3,6,0.200000,179117.656250
3,6,0.400000,179117.671875
3,6,0.500000,179117.671875
3,6,0.750000,179117.671875
3,6,1.000000,179117.687500
3,7,0.000000,23029.414062
3,7,0.200000,23029.414062
3,7,0.400000,23029.414062
3,7,0.500000,23029.414062
3,7,0.750000,23029.416016
3,7,1.000000,23029.416016
3,8,0.000000,79323.531250
3,8,0.200000,79323.539062
3,8,0.400000,79323.539062
3,8,0.500000,79323.539062
3,8,0.750000,79323.539062
3,8,1.000000,79323.539062
3,9,0.000000,107470.593750
3,9,0.200000,107470.593750
3,9,0.400000,107470.601562
3,9,0.500000,107470.601562
3,9,0.750000,107470.601562
3,9,1.000000,107470.609375
3,10,0.000000,110029.421875
3,10,0.200000,110029.421875
3,10,0.400000,110029.421875
3,10,0.500000,110029.421875
3,10,0.750000,110029.429688
3,10,1.000000,110029.429688
5,1,0.000000,450.894897
5,1,0.200000,3810.362793
5,1,0.400000,15063.708984
5,1,0.500000,18164.990234
5,1,0.750000,21443.728516
5,1,1.000000,41029.250000
5,2,0.000000,0.426807
5,2,0.200000,24961.300781
5,2,0.400000,52035.085938
5,2,0.500000,66038.734375
5,2,0.750000,90399.960938
5,2,1.000000,137753.593750
5,3,0.000000,1232.485596
5,3,0.200000,4457.202148
5,3,0.400000,10457.692383
5,3,0.500000,14109.242188
5,3,0.750000,19490.083984
5,3,1.000000,20534.673828
5,4,0.000000,500.253601
5,4,0.200000,615.265198
5,4,0.400000,1171.627930
5,4,0.500000,1691.537598
5,4,0.750000,4480.716797
5,4,1.000000,5858.933594
5,5,0.000000,1907.639771
5,5,0.200000,9894.736328
5,5,0.400000,13158.125000
5,5,0.500000,15915.952148
5,5,0.750000,29916.630859
5,5,1.000000,45520.785156
5,6,0.000000,2871.762695
5,6,0.200000,14579.292969
5,6,0.400000,36553.070312
5,6,0.500000,48732.195312
5,6,0.750000,80883.218750
5,6,1.000000,113104.132812
5,7,0.000000,426.991211
5,7,0.200000,2250.269531
5,7,0.400000,5371.916016
5,7,0.500000,7995.144043
5,7,0.750000,9413.687500
5,7,1.000000,14506.689453
5,8,0.000000,5947.867188
5,8,0.200000,8617.957031
5,8,0.400000,12207.645508
5,8,0.500000,16891.193359
5,8,0.750000,37465.945312
5,8,1.000000,54273.492188
5,9,0.000000,7628.053711
5,9,0.200000,12593.670898
5,9,0.400000,22880.865234
5,9,0.500000,23567.218750
5,9,0.750000,39636.781250
5,9,1.000000,72695.398438
5,10,0.000000,9180.960938
5,10,0.200000,12520.869141
5,10,0.400000,24776.306641
5,10,0.500000,29901.470703
5,10,0.750000,44109.500000
5,10,1.000000,65521.343750
12,1,0.000000,0.000000
12,1,0.200000,0.000000
12,1,0.400000,0.000000
12,1,0.500000,0.000000
12,1,0.750000,0.000000
12,1,1.000000,6444.458496
12,2,0.000000,0.000000
12,2,0.200000,0.000000
12,2,0.400000,0.000000
12,2,0.500000,0.000000
12,2,0.750000,0.000000
12,2,1.000000,13242.211914
12,3,0.000000,0.000000
12,3,0.200000,0.000000
12,3,0.400000,0.000000
12,3,0.500000,0.000000
12,3,0.750000,0.000000
12,3,1.000000,5313.138672
12,4,0.000000,0.000000
12,4,0.200000,0.000000
12,4,0.400000,0.000000
12,4,0.500000,0.000000
12,4,0.750000,0.000000
12,4,1.000000,413.040955
12,5,0.000000,0.000000
12,5,0.200000,0.000000
12,5,0.400000,0.000000
12,5,0.500000,0.000000
12,5,0.750000,0.000000
12,5,1.000000,7967.551758
12,6,0.000000,0.000000
12,6,0.200000,0.000000
12,6,0.400000,0.000000
12,6,0.500000,0.000000
12,6,0.750000,0.000000
12,6,1.000000,10956.169922
12,7,0.000000,0.000000
12,7,0.200000,0.000000
12,7,0.400000,0.000000
12,7,0.500000,0.000000
12,7,0.750000,0.000000
12,7,1.000000,3600.235840
12,8,0.000000,0.000000
12,8,0.200000,0.000000
12,8,0.400000,0.000000
12,8,0.500000,0.000000
12,8,0.750000,0.000000
12,8,1.000000,13573.318359
12,9,0.000000,0.000000
12,9,0.200000,0.000000
12,9,0.400000,0.000000
12,9,0.500000,0.000000
12,9,0.750000,0.000000
12,9,1.000000,5708.962402
12,10,0.000000,0.000000
12,10,0.200000,0.000000
12,10,0.400000,0.000000
12,10,0.500000,0.000000
12,10,0.750000,0.000000
12,10,1.000000,13966.577148
17,1,0.000000,0.000000
17,1,0.200000,0.000000
17,1,0.400000,0.000000
17,1,0.500000,0.000000
17,1,0.750000,0.000000
17,1,1.000000,5462.105469
17,2,0.000000,0.000000
17,2,0.200000,0.000000
17,2,0.400000,0.000000
17,2,0.500000,0.000000
17,2,0.750000,0.000000
17,2,1.000000,71539.296875
17,3,0.000000,0.000000
17,3,0.200000,0.000000
17,3,0.400000,0.000000
17,3,0.500000,0.000000
17,3,0.750000,0.000000
17,3,1.000000,13256.284180
17,4,0.000000,0.000000
17,4,0.200000,0.000000
17,4,0.400000,0.000000
17,4,0.500000,0.000000
17,4,0.750000,0.000000
17,4,1.000000,2936.438721
17,5,0.000000,0.000000
17,5,0.200000,0.000000
17,5,0.400000,0.000000
17,5,0.500000,0.000000
17,5,0.750000,0.000000
17,5,1.000000,18469.585938
17,6,0.000000,0.000000
17,6,0.200000,0.000000
17,6,0.400000,0.000000
17,6,0.500000,0.000000
17,6,0.750000,0.000000
17,6,1.000000,51507.480469
17,7,0.000000,0.000000
17,7,0.200000,0.000000
17,7,0.400000,0.000000
17,7,0.500000,0.000000
17,7,0.750000,0.000000
17,7,1.000000,6777.754883
17,8,0.000000,0.000000
17,8,0.200000,0.000000
17,8,0.400000,0.000000
17,8,0.500000,0.000000
17,8,0.750000,0.000000
17,8,1.000000,25662.740234
17,9,0.000000,0.000000
17,9,0.200000,0.000000
17,9,0.400000,0.000000
17,9,0.500000,0.000000
17,9,0.750000,0.000000
17,9,1.000000,40679.757812
17,10,0.000000,0.000000
17,10,0.200000,0.000000
17,10,0.400000,0.000000
17,10,0.500000,0.000000
17,10,0.750000,0.000000
17,10,1.000000,53863.398438
27,1,0.000000,13154.113281
27,1,0.200000,22387.486328
27,1,0.400000,33534.968750
27,1,0.500000,36295.605469
27,1,0.750000,45287.519531
27,1,1.000000,56263.937500
27,2,0.000000,48537.222656
27,2,0.200000,77082.820312
27,2,0.400000,103669.281250
27,2,0.500000,130581.062500
27,2,0.750000,167644.203125
27,2,1.000000,202038.703125
27,3,0.000000,7068.853027
27,3,0.200000,16899.306641
27,3,0.400000,20406.796875
27,3,0.500000,22814.757812
27,3,0.750000,37139.511719
27,3,1.000000,39839.632812
27,4,0.000000,981.128418
27,4,0.200000,3491.890137
27,4,0.400000,4705.049316
27,4,0.500000,5095.843262
27,4,0.750000,5824.463379
27,4,1.000000,7672.355469
27,5,0.000000,9346.703125
27,5,0.200000,23156.015625
27,5,0.400000,35036.246094
27,5,0.500000,41664.359375
27,5,0.750000,48519.289062
27,5,1.000000,63936.296875
27,6,0.000000,41095.605469
27,6,0.200000,54560.195312
27,6,0.400000,93203.773438
27,6,0.500000,111107.671875
27,6,0.750000,143373.625000
27,6,1.000000,179021.625000
27,7,0.000000,5563.067871
27,7,0.200000,9460.804688
27,7,0.400000,14532.477539
27,7,0.500000,15645.769531
27,7,0.750000,21002.359375
27,7,1.000000,23017.066406
27,8,0.000000,14127.315430
27,8,0.200000,36502.535156
27,8,0.400000,41187.214844
27,8,0.500000,42296.261719
27,8,0.750000,65368.828125
27,8,1.000000,79281.007812
27,9,0.000000,25692.714844
27,9,0.200000,40474.519531
27,9,0.400000,63940.675781
27,9,0.500000,70026.078125
27,9,0.750000,84193.539062
27,9,1.000000,107412.968750
27,10,0.000000,33473.894531
27,10,0.200000,37644.476562
27,10,0.400000,56580.812500
27,10,0.500000,74311.460938
27,10,0.750000,88691.703125
27,10,1.000000,109970.421875
32,1,0.000000,0.000000
32,1,0.200000,0.000000
32,1,0.400000,0.000000
32,1,0.500000,0.000000
32,1,0.750000,2544.712646
32,1,1.000000,12185.425781
32,2,0.000000,0.000000
32,2,0.200000,0.000000
32,2,0.400000,0.000000
32,2,0.500000,0.000000
32,2,0.750000,5307.666992
32,2,1.000000,49086.949219
32,3,0.000000,0.000000
32,3,0.200000,0.000000
32,3,0.400000,0.000000
32,3,0.500000,0.000000
32,3,0.750000,1639.392090
32,3,1.000000,6353.685059
32,4,0.000000,0.000000
32,4,0.200000,0.000000
32,4,0.400000,0.000000
32,4,0.500000,0.000000
32,4,0.750000,26.383232
32,4,1.000000,922.864319
32,5,0.000000,0.000000
32,5,0.200000,0.000000
32,5,0.400000,0.000000
32,5,0.500000,0.000000
32,5,0.750000,2761.754639
32,5,1.000000,16029.499023
32,6,0.000000,0.000000
32,6,0.200000,0.000000
32,6,0.400000,0.000000
32,6,0.500000,0.000000
32,6,0.750000,17369.015625
32,6,1.000000,40548.031250
32,7,0.000000,0.000000
32,7,0.200000,0.000000
32,7,0.400000,0.000000
32,7,0.500000,0.000000
32,7,0.750000,77.832207
32,7,1.000000,3575.587891
32,8,0.000000,0.000000
32,8,0.200000,0.000000
32,8,0.400000,0.000000
32,8,0.500000,0.000000
32,8,0.750000,4017.885254
32,8,1.000000,13756.105469
32,9,0.000000,0.000000
32,9,0.200000,0.000000
32,9,0.400000,0.000000
32,9,0.500000,0.000000
32,9,0.750000,4731.360352
32,9,1.000000,12523.142578
32,10,0.000000,0.000000
32,10,0.200000,0.000000
32,10,0.400000,0.000000
32,10,0.500000,0.000000
32,10,0.750000,4752.791992
32,10,1.000000,28156.091797
33,1,0.000000,0.000000
33,1,0.200000,0.000000
33,1,0.400000,0.000000
33,1,0.500000,0.000000
33,1,0.750000,1222.476562
33,1,1.000000,10836.542969
33,2,0.000000,0.000000
33,2,0.200000,0.000000
33,2,0.400000,0.000000
33,2,0.500000,0.000000
33,2,0.750000,0.000000
33,2,1.000000,27951.949219
33,3,0.000000,0.000000
33,3,0.200000,0.000000
33,3,0.400000,0.000000
33,3,0.500000,0.000000
33,3,0.750000,0.000000
33,3,1.000000,7764.532227
33,4,0.000000,0.000000
33,4,0.200000,0.000000
33,4,0.400000,0.000000
33,4,0.500000,0.000000
33,4,0.750000,58.566387
33,4,1.000000,1143.070312
33,5,0.000000,0.000000
33,5,0.200000,0.000000
33,5,0.400000,0.000000
33,5,0.500000,0.000000
33,5,0.750000,578.870911
33,5,1.000000,12899.204102
33,6,0.000000,0.000000
33,6,0.200000,0.000000
33,6,0.400000,0.000000
33,6,0.500000,0.000000
33,6,0.750000,4226.882812
33,6,1.000000,23294.115234
33,7,0.000000,0.000000
33,7,0.200000,0.000000
33,7,0.400000,0.000000
33,7,0.500000,0.000000
33,7,0.750000,119.194214
33,7,1.000000,2070.922363
33,8,0.000000,0.000000
33,8,0.200000,0.000000
33,8,0.400000,0.000000
33,8,0.500000,0.000000
33,8,0.750000,1409.416992
33,8,1.000000,17851.187500
33,9,0.000000,0.000000
33,9,0.200000,0.000000
33,9,0.400000,0.000000
33,9,0.500000,0.000000
33,9,0.750000,1866.927979
33,9,1.000000,16920.595703
33,10,0.000000,0.000000
33,10,0.200000,0.000000
33,10,0.400000,0.000000
33,10,0.500000,0.000000
33,10,0.750000,409.030334
33,10,1.000000,13787.603516
34,1,0.000000,0.000000
34,1,0.200000,0.000000
34,1,0.400000,0.000000
34,1,0.500000,0.000000
34,1,0.750000,1295.608398
34,1,1.000000,13456.970703
34,2,0.000000,0.000000
34,2,0.200000,0.000000
34,2,0.400000,0.000000
34,2,0.500000,0.000000
34,2,0.750000,6771.653320
34,2,1.000000,26100.470703
34,3,0.000000,0.000000
34,3,0.200000,0.000000
34,3,0.400000,0.000000
34,3,0.500000,0.000000
34,3,0.750000,1057.189697
34,3,1.000000,5002.629883
34,4,0.000000,0.000000
34,4,0.200000,0.000000
34,4,0.400000,0.000000
34,4,0.500000,0.000000
34,4,0.750000,109.985428
34,4,1.000000,1191.585938
34,5,0.000000,0.000000
34,5,0.200000,0.000000
34,5,0.400000,0.000000
34,5,0.500000,0.000000
34,5,0.750000,734.661682
34,5,1.000000,7774.541504
34,6,0.000000,0.000000
34,6,0.200000,0.000000
34,6,0.400000,0.000000
34,6,0.500000,0.000000
34,6,0.750000,1056.111084
34,6,1.000000,16484.505859
34,7,0.000000,0.000000
34,7,0.200000,0.000000
34,7,0.400000,0.000000
34,7,0.500000,0.000000
34,7,0.750000,181.454346
34,7,1.000000,2273.630371
34,8,0.000000,0.000000
34,8,0.200000,0.000000
34,8,0.400000,0.000000
34,8,0.500000,0.000000
34,8,0.750000,0.000000
34,8,1.000000,17612.312500
34,9,0.000000,0.000000
34,9,0.200000,0.000000
34,9,0.400000,0.000000
34,9,0.500000,0.000000
34,9,0.750000,0.000000
34,9,1.000000,7533.539062
34,10,0.000000,0.000000
34,10,0.200000,0.000000
34,10,0.400000,0.000000
34,10,0.500000,0.000000
34,10,0.750000,1905.374756
34,10,1.000000,34108.039062
36,1,0.000000,0.000000
36,1,0.200000,0.000000
36,1,0.400000,0.000000
36,1,0.500000,0.000000
36,1,0.750000,1572.706055
36,1,1.000000,14345.969727
36,2,0.000000,0.000000
36,2,0.200000,0.000000
36,2,0.400000,0.000000
36,2,0.500000,0.000000
36,2,0.750000,1544.199219
36,2,1.000000,95739.828125
36,3,0.000000,0.000000
36,3,0.200000,0.000000
36,3,0.400000,0.000000
36,3,0.500000,0.000000
36,3,0.750000,261.154236
36,3,1.000000,13511.935547
36,4,0.000000,0.000000
36,4,0.200000,0.000000
36,4,0.400000,0.000000
36,4,0.500000,0.000000
36,4,0.750000,80.109322
36,4,1.000000,1160.098999
36,5,0.000000,0.000000
36,5,0.200000,0.000000
36,5,0.400000,0.000000
36,5,0.500000,0.000000
36,5,0.750000,0.000000
36,5,1.000000,1073.438599
36,6,0.000000,0.000000
36,6,0.200000,0.000000
36,6,0.400000,0.000000
36,6,0.500000,0.000000
36,6,0.750000,173.688736
36,6,1.000000,10272.150391
36,7,0.000000,0.000000
36,7,0.200000,0.000000
36,7,0.400000,0.000000
36,7,0.500000,0.000000
36,7,0.750000,250.698715
36,7,1.000000,3183.145996
36,8,0.000000,0.000000
36,8,0.200000,0.000000
36,8,0.400000,0.000000
36,8,0.500000,0.000000
36,8,0.750000,2108.691650
36,8,1.000000,28536.322266
36,9,0.000000,0.000000
36,9,0.200000,0.000000
36,9,0.400000,0.000000
36,9,0.500000,0.000000
36,9,0.750000,1629.893066
36,9,1.000000,7498.127930
36,10,0.000000,0.000000
36,10,0.200000,0.000000
36,10,0.400000,0.000000
36,10,0.500000,0.000000
36,10,0.750000,1938.244263
36,10,1.000000,30614.718750
37,1,0.000000,0.000000
37,1,0.200000,0.000000
37,1,0.400000,0.000000
37,1,0.500000,0.000000
37,1,0.750000,0.000000
37,1,1.000000,1954.671509
37,2,0.000000,0.000000
37,2,0.200000,0.000000
37,2,0.400000,0.000000
37,2,0.500000,0.000000
37,2,0.750000,0.000000
37,2,1.000000,79451.960938
37,3,0.000000,0.000000
37,3,0.200000,0.000000
37,3,0.400000,0.000000
37,3,0.500000,0.000000
37,3,0.750000,0.000000
37,3,1.000000,3944.971436
37,4,0.000000,0.000000
37,4,0.200000,0.000000
37,4,0.400000,0.000000
37,4,0.500000,0.000000
37,4,0.750000,0.000000
37,4,1.000000,2469.375000
37,5,0.000000,0.000000
37,5,0.200000,0.000000
37,5,0.400000,0.000000
37,5,0.500000,0.000000
37,5,0.750000,0.000000
37,5,1.000000,16744.519531
37,6,0.000000,0.000000
37,6,0.200000,0.000000
37,6,0.400000,0.000000
37,6,0.500000,0.000000
37,6,0.750000,0.000000
37,6,1.000000,74007.484375
37,7,0.000000,0.000000
37,7,0.200000,0.000000
37,7,0.400000,0.000000
37,7,0.500000,0.000000
37,7,0.750000,0.000000
37,7,1.000000,6036.919434
37,8,0.000000,0.000000
37,8,0.200000,0.000000
37,8,0.400000,0.000000
37,8,0.500000,0.000000
37,8,0.750000,0.000000
37,8,1.000000,4633.357910
37,9,0.000000,0.000000
37,9,0.200000,0.000000
37,9,0.400000,0.000000
37,9,0.500000,0.000000
37,9,0.750000,0.000000
37,9,1.000000,6681.159180
37,10,0.000000,0.000000
