SummaryId,EPCalc,EPType,ReturnPeriod,Loss
1,1,1,1000.000000,220000.000000
1,1,1,500.000000,220000.000000
1,1,1,333.333333,220000.000000
1,1,1,250.000000,220000.000000
1,1,1,200.000000,220000.000000
1,1,1,166.666667,220000.000000
1,1,1,142.857143,220000.000000
1,1,1,125.000000,220000.000000
1,1,1,111.111111,220000.000000
1,1,1,100.000000,220000.000000
1,1,1,90.909091,220000.000000
1,1,1,83.333333,220000.000000
1,1,1,76.923077,220000.000000
1,1,1,71.428571,199012.000000
1,1,1,66.666667,199012.000000
1,1,1,62.500000,199012.000000
1,1,1,58.823529,172920.000000
1,1,1,55.555556,172920.000000
1,1,1,52.631579,172920.000000
1,1,1,50.000000,151800.000000
1,1,1,47.619048,150920.000000
1,1,1,45.454545,150920.000000
1,1,1,43.478261,150920.000000
1,1,1,41.666667,129800.000000
1,1,1,40.000000,129800.000000
1,1,1,38.461538,129800.000000
1,1,1,37.037037,129800.000000
1,1,1,35.714286,129800.000000
1,1,1,34.482759,107800.000000
1,1,1,33.333333,107800.000000
1,1,1,32.258065,107800.000000
1,1,1,31.250000,107800.000000
1,1,1,30.303030,107800.000000
1,1,1,29.411765,107800.000000
1,1,1,28.571429,107800.000000
1,1,1,27.777778,107800.000000
1,1,1,27.027027,86152.000000
1,1,1,26.315789,86152.000000
1,1,1,25.641026,86152.000000
1,1,1,25.000000,86152.000000
1,1,1,24.390244,86152.000000
1,1,1,23.809524,86152.000000
1,1,1,23.255814,86152.000000
1,1,1,22.727273,86152.000000
1,1,1,22.222222,86152.000000
1,1,1,21.739130,86152.000000
1,1,1,21.276596,86152.000000
1,1,1,20.833333,86152.000000
1,1,1,20.408163,86152.000000
1,1,1,20.000000,64503.996094
1,1,1,19.607843,64503.996094
1,1,1,19.230769,64503.996094
1,1,1,18.867925,64503.996094
1,1,1,18.518519,64503.996094
1,1,1,18.181818,64503.996094
1,1,1,17.857143,43560.000000
1,1,1,17.543860,43560.000000
1,1,1,17.241379,43560.000000
1,1,1,16.949153,43560.000000
1,1,1,16.666667,43560.000000
1,1,1,16.393443,43560.000000
1,1,1,16.129032,43560.000000
1,1,1,15.873016,43560.000000
1,1,1,15.625000,43560.000000
1,1,1,15.384615,43560.000000
1,1,1,15.151515,43560.000000
1,1,1,14.925373,43560.000000
1,1,1,14.705882,43560.000000
1,1,1,14.492754,43560.000000
1,1,1,14.285714,43560.000000
1,1,1,14.084507,43560.000000
1,1,1,13.888889,43560.000000
1,1,1,13.698630,43560.000000
1,1,1,13.513514,22616.000000
1,1,1,13.333333,22616.000000
1,1,1,13.157895,22616.000000
1,1,1,12.987013,22616.000000
1,1,1,12.820513,22616.000000
1,1,1,12.658228,22616.000000
1,1,1,12.500000,22616.000000
1,1,1,12.345679,22616.000000
