EventId,SummaryId,SampleType,EventRate,ChanceOfLoss,MeanLoss,SDLoss,MaxLoss,FootprintExposure,MeanImpactedExposure,MaxImpactedExposure
1,1,1,0.001000,0.000000,198404.000000,0.000000,1930000.000000,1930000.000000,1930000.000000,1930000.000000
1,1,2,0.001000,1.000000,181563.156250,157205.031250,1930000.000000,1930000.000000,1930000.000000,1930000.000000
2,1,1,0.001000,0.000000,755788.000000,0.000000,1930000.000000,1930000.000000,1930000.000000,1930000.000000
2,1,2,0.001000,1.000000,735891.875000,479144.343750,1930000.000000,1930000.000000,1930000.000000,1930000.000000
3,1,1,0.001000,0.000000,1930000.000000,0.000000,1930000.000000,1930000.000000,1930000.000000,1930000.000000
3,1,2,0.001000,1.000000,1930000.000000,0.000000,1930000.000000,1930000.000000,1930000.000000,1930000.000000
5,1,1,0.001000,0.000000,755788.000000,0.000000,1930000.000000,1930000.000000,1930000.000000,1930000.000000
5,1,2,0.001000,1.000000,764938.687500,247255.062500,1930000.000000,1930000.000000,1930000.000000,1930000.000000
12,1,1,0.001000,0.000000,198404.000000,0.000000,1930000.000000,1930000.000000,1930000.000000,1930000.000000
12,1,2,0.001000,1.000000,149753.656250,120861.570312,1930000.000000,1930000.000000,1930000.000000,1930000.000000
17,1,1,0.001000,0.000000,198404.000000,0.000000,1930000.000000,1930000.000000,1930000.000000,1930000.000000
17,1,2,0.001000,0.900000,181579.125000,244245.671875,1930000.000000,1930000.000000,1737000.000000,1930000.000000
27,1,1,0.001000,0.000000,1331700.000000,0.000000,1930000.000000,1930000.000000,1930000.000000,1930000.000000
27,1,2,0.001000,1.000000,1297796.625000,404313.187500,1930000.000000,1930000.000000,1930000.000000,1930000.000000
32,1,1,0.001000,0.000000,198404.000000,0.000000,1930000.000000,1930000.000000,1930000.000000,1930000.000000
32,1,2,0.001000,0.800000,255076.343750,222501.828125,1930000.000000,1930000.000000,1544000.000000,1930000.000000
33,1,1,0.001000,0.000000,198404.000000,0.000000,1930000.000000,1930000.000000,1930000.000000,1930000.000000
33,1,2,0.001000,0.900000,177177.031250,191480.656250,1930000.000000,1930000.000000,1737000.000000,1930000.000000
34,1,1,0.001000,0.000000,198404.000000,0.000000,1930000.000000,1930000.000000,1930000.000000,1930000.000000
34,1,2,0.001000,0.800000,162201.843750,191726.546875,1930000.000000,1930000.000000,1544000.000000,1930000.000000
36,1,1,0.001000,0.000000,198404.000000,0.000000,1930000.000000,1930000.000000,1930000.000000,1930000.000000
36,1,2,0.001000,0.800000,155454.937500,154058.484375,1930000.000000,1930000.000000,1544000.000000,1930000.000000
37,1,1,0.001000,0.000000,198404.000000,0.000000,1930000.000000,1930000.000000,1930000.000000,1930000.000000
37,1,2,0.001000,0.900000,152087.062500,195896.062500,1930000.000000,1930000.000000,1737000.000000,1930000.000000
38,1,1,0.001000,0.000000,198404.000000,0.000000,1930000.000000,1930000.000000,1930000.000000,1930000.000000
38,1,2,0.001000,0.900000,171774.250000,248711.578125,1930000.000000,1930000.000000,1737000.000000,1930000.000000
41,1,1,0.001000,0.000000,198404.000000,0.000000,1930000.000000,1930000.000000,1930000.000000,1930000.000000
41,1,2,0.001000,0.700000,200368.140625,187168.812500,1930000.000000,1930000.000000,1351000.000000,1930000.000000
43,1,1,0.001000,0.000000,1930000.000000,0.000000,1930000.000000,1930000.000000,1930000.000000,1930000.000000
43,1,2,0.001000,1.000000,1930000.000000,0.000000,1930000.000000,1930000.000000,1930000.000000,1930000.000000
44,1,1,0.001000,0.000000,755788.000000,0.000000,1930000.000000,1930000.000000,1930000.000000,1930000.000000
44,1,2,0.001000,1.000000,730372.875000,415871.125000,1930000.000000,1930000.000000,1930000.000000,1930000.000000
46,1,1,0.001000,0.000000,99202.000000,0.000000,965000.000000,1930000.000000,1930000.000000,1930000.000000
46,1,2,0.001000,0.800000,67850.843750,88546.570312,965000.000000,1930000.000000,1544000.000000,1930000.000000
48,1,1,0.001000,0.000000,198404.000000,0.000000,1930000.000000,1930000.000000,1930000.000000,1930000.000000
48,1,2,0.001000,0.900000,243613.156250,219624.703125,1930000.000000,1930000.000000,1737000.000000,1930000.000000
51,1,1,0.001000,0.000000,945700.000000,0.000000,1930000.000000,1930000.000000,1930000.000000,1930000.000000
51,1,2,0.001000,1.000000,953494.687500,455251.781250,1930000.000000,1930000.000000,1930000.000000,1930000.000000
64,1,1,0.001000,0.000000,198404.000000,0.000000,1930000.000000,1930000.000000,1930000.000000,1930000.000000
64,1,2,0.001000,0.900000,219686.406250,246765.156250,1930000.000000,1930000.000000,1737000.000000,1930000.000000
66,1,1,0.001000,0.000000,1138700.000000,0.000000,1930000.000000,1930000.000000,1930000.000000,1930000.000000
66,1,2,0.001000,1.000000,1157638.625000,359517.031250,1930000.000000,1930000.000000,1930000.000000,1930000.000000
72,1,1,0.001000,0.000000,382140.000000,0.000000,1930000.000000,1930000.000000,1930000.000000,1930000.000000
