group_set_id,SummaryId,EPCalc,EPType,RP,Loss
0,1,1,1,10000.000000,3400000.000000
0,1,1,1,5000.000000,3400000.000000
0,1,1,1,3333.333333,3400000.000000
0,1,1,1,2500.000000,3400000.000000
0,1,1,1,2000.000000,3400000.000000
0,1,1,1,1666.666667,3400000.000000
0,1,1,1,1428.571429,3400000.000000
0,1,1,1,1250.000000,3400000.000000
0,1,1,1,1111.111111,3400000.000000
0,1,1,1,1000.000000,3400000.000000
0,1,1,1,909.090909,3400000.000000
0,1,1,1,833.333333,3400000.000000
0,1,1,1,769.230769,3400000.000000
0,1,1,1,714.285714,3400000.000000
0,1,1,1,666.666667,3400000.000000
0,1,1,1,625.000000,3400000.000000
0,1,1,1,588.235294,3400000.000000
0,1,1,1,555.555556,3400000.000000
0,1,1,1,526.315789,3400000.000000
0,1,1,1,500.000000,3400000.000000
0,1,1,1,476.190476,3400000.000000
0,1,1,1,454.545455,3400000.000000
0,1,1,1,434.782609,3400000.000000
0,1,1,1,416.666667,3400000.000000
0,1,1,1,400.000000,3400000.000000
0,1,1,1,384.615385,3400000.000000
0,1,1,1,370.370370,3400000.000000
0,1,1,1,357.142857,3400000.000000
0,1,1,1,344.827586,3400000.000000
0,1,1,1,333.333333,3400000.000000
0,1,1,1,322.580645,3400000.000000
0,1,1,1,312.500000,3400000.000000
0,1,1,1,303.030303,3400000.000000
0,1,1,1,294.117647,3400000.000000
0,1,1,1,285.714286,3400000.000000
0,1,1,1,277.777778,3400000.000000
0,1,1,1,270.270270,3400000.000000
0,1,1,1,263.157895,3400000.000000
0,1,1,1,256.410256,3400000.000000
0,1,1,1,250.000000,3400000.000000
0,1,1,1,243.902439,3400000.000000
0,1,1,1,238.095238,3400000.000000
0,1,1,1,232.558140,3400000.000000
0,1,1,1,227.272727,3400000.000000
0,1,1,1,222.222222,3400000.000000
0,1,1,1,217.391304,3400000.000000
0,1,1,1,212.765957,3400000.000000
0,1,1,1,208.333333,3400000.000000
0,1,1,1,204.081633,3400000.000000
0,1,1,1,200.000000,3400000.000000
0,1,1,1,196.078431,3400000.000000
0,1,1,1,192.307692,3400000.000000
0,1,1,1,188.679245,3400000.000000
0,1,1,1,185.185185,3400000.000000
0,1,1,1,181.818182,3400000.000000
0,1,1,1,178.571429,3400000.000000
0,1,1,1,175.438596,3400000.000000
0,1,1,1,172.413793,3400000.000000
0,1,1,1,169.491525,3400000.000000
0,1,1,1,166.666667,3400000.000000
0,1,1,1,163.934426,3400000.000000
0,1,1,1,161.290323,3400000.000000
0,1,1,1,158.730159,3400000.000000
0,1,1,1,156.250000,3400000.000000
0,1,1,1,153.846154,3400000.000000
0,1,1,1,151.515152,3400000.000000
0,1,1,1,149.253731,3400000.000000
0,1,1,1,147.058824,3400000.000000
0,1,1,1,144.927536,3400000.000000
0,1,1,1,142.857143,3400000.000000
0,1,1,1,140.845070,3400000.000000
0,1,1,1,138.888889,3400000.000000
0,1,1,1,136.986301,3400000.000000
0,1,1,1,135.135135,3400000.000000
0,1,1,1,133.333333,3400000.000000
0,1,1,1,131.578947,3400000.000000
0,1,1,1,129.870130,3400000.000000
0,1,1,1,128.205128,3400000.000000
0,1,1,1,126.582278,3400000.000000
0,1,1,1,125.000000,3400000.000000
0,1,1,1,123.456790,3400000.000000
0,1,1,1,121.951220,3400000.000000
0,1,1,1,120.481928,3400000.000000
0,1,1,1,119.047619,3400000.000000
0,1,1,1,117.647059,3400000.000000
0,1,1,1,116.279070,3400000.000000
0,1,1,1,114.942529,3400000.000000
0,1,1,1,113.636364,3400000.000000
0,1,1,1,112.359551,3400000.000000
0,1,1,1,111.111111,3400000.000000
0,1,1,1,109.890110,3400000.000000
0,1,1,1,108.695652,3400000.000000
0,1,1,1,107.526882,3400000.000000
0,1,1,1,106.382979,3400000.000000
0,1,1,1,105.263158,3400000.000000
0,1,1,1,104.166667,3400000.000000
0,1,1,1,103.092784,3400000.000000
0,1,1,1,102.040816,3400000.000000
0,1,1,1,101.010101,3400000.000000
0,1,1,1,100.000000,3400000.000000
