group_set_id,output_set_id,SummaryId,GroupPeriod,Period,group_event_set_id,EventId,Loss,LossType
0,0,1,2,756,1,1094,116044.53284512548,2
0,0,1,2,756,1,1095,134083.19075829908,2
0,0,1,10,642,1,919,11385.682783977936,2
0,0,1,12,319,1,447,95285.1466870904,2
0,0,1,15,456,1,655,29433.598922850062,2
0,0,1,16,618,1,885,361830.75740526617,2
0,0,1,18,924,1,1334,179948.600487262,2
0,0,1,21,891,1,1296,386759.01049437374,2
0,0,1,23,134,1,183,123521.18020981364,2
0,0,1,24,763,1,1105,226346.50694474808,2
0,0,1,24,763,1,1107,300119.30209225416,2
0,0,1,28,519,1,737,193495.79565697163,2
0,0,1,31,539,1,768,1821.8266943141766,2
0,0,1,34,399,1,561,85389.15072364593,2
0,0,1,35,607,1,868,88981.567890999,2
0,0,1,42,374,1,521,225476.12935996676,2
0,0,1,49,106,1,149,141504.56283432245,2
0,0,1,59,116,1,161,4419.8314181403375,2
0,0,1,59,116,1,162,140667.86504129507,2
0,0,1,63,543,1,776,389786.4139524102,2
0,0,1,63,543,1,777,174.82300769351372,2
0,0,1,69,833,1,1221,0.0,2
0,0,1,70,548,1,785,673245.0746297725,2
0,0,1,71,597,1,847,270608.6447834596,2
0,0,1,71,597,1,848,361906.4223397225,2
0,0,1,76,358,1,502,52359.9864128075,2
0,0,1,79,77,1,115,650449.7038644403,2
0,0,1,79,77,1,116,17192.125766216137,2
0,0,1,80,213,1,307,829668.6348977238,2
0,0,1,85,552,1,790,643967.8304399252,2
0,0,1,87,962,1,1392,33074.537539651195,2
0,0,1,91,57,1,85,70731.13829083554,2
0,0,1,92,872,1,1262,14660.806300894455,2
0,0,1,92,872,1,1265,467.57863157046995,2
0,0,1,100,382,1,539,88167.3894376494,2
0,0,1,104,731,1,1056,252866.2808662653,2
0,0,1,106,603,1,861,312642.9860706944,2
0,0,1,106,603,1,862,384081.5215175152,2
0,0,1,107,384,1,543,345027.06435050815,2
0,0,1,108,758,1,1098,272580.232746318,2
0,0,1,111,371,1,517,192270.0161222741,2
0,0,1,123,874,1,1267,183810.65291214734,2
0,0,1,127,353,1,497,513860.2438028455,2
0,0,1,127,353,1,498,65461.94239352666,2
0,0,1,129,839,1,1225,5726.288408096053,2
0,0,1,129,839,1,1226,133832.78814950213,2
0,0,1,131,285,1,400,236225.10312247276,2
0,0,1,134,663,1,951,33953.04899860829,2
0,0,1,134,663,1,952,31298.734333825232,2
0,0,1,136,465,1,674,268101.067094069,2
0,0,1,148,86,1,125,478067.076361686,2
0,0,1,149,267,1,375,113104.75086598116,2
0,0,1,150,164,1,241,41251.016248147935,2
0,0,1,159,930,1,1345,11540.500309713187,2
0,0,1,160,392,1,551,195916.77661405876,2
0,0,1,161,743,1,1075,465654.66272719204,2
0,0,1,161,743,1,1077,55229.3526100843,2
0,0,1,162,240,1,333,1174780.0655390248,2
0,0,1,166,293,1,408,1789225.228516519,2
0,0,1,173,174,1,256,228750.0768614486,2
0,0,1,176,968,1,1405,42930.62695900057,2
0,0,1,184,425,1,612,426929.12944436073,2
0,0,1,184,425,1,614,127929.7240291126,2
0,0,1,186,840,1,1227,442662.0777268708,2
0,0,1,187,852,1,1239,6667.692846820825,2
0,0,1,194,864,1,1255,118480.67201506626,2
0,0,1,199,158,1,231,186623.71694748104,2
0,0,1,205,270,1,380,19150.538557517117,2
0,0,1,206,983,1,1424,3361.6001942780927,2
0,0,1,207,505,1,718,491307.96767865866,2
0,0,1,210,356,1,500,1909115.2824218273,2
0,0,1,215,306,1,423,712936.7113022059,2
0,0,1,217,137,1,187,125347.15895446575,2
0,0,1,218,635,1,907,653373.4390668273,2
0,0,1,220,161,1,237,435639.0638165325,2
0,0,1,222,777,1,1127,159426.23087596707,2
0,0,1,223,560,1,805,59448.27188532446,2
0,0,1,225,598,1,851,186528.42062241584,2
0,0,1,225,598,1,853,560959.7414533198,2
0,0,1,225,598,1,854,265.0442657428823,2
0,0,1,227,195,1,287,167846.31974017434,2
0,0,1,228,572,1,824,35822.53514700844,2
0,0,1,235,779,1,1130,116089.99296725541,2
0,0,1,236,757,1,1097,0.0,2
0,0,1,239,458,1,658,1893634.6632869244,2
0,0,1,242,526,1,745,110233.12145295212,2
0,0,1,251,173,1,254,438411.6388396891,2
0,0,1,252,219,1,309,280746.680876974,2
0,0,1,252,219,1,310,6281.976437883151,2
0,0,1,258,762,1,1104,65581.02557979352,2
0,0,1,261,574,1,825,48112.119586332075,2
0,0,1,262,915,1,1322,85673.57406134841,2
0,0,1,269,575,1,828,833636.4322600961,2
0,0,1,275,916,1,1323,297070.42142802477,2
0,0,1,276,950,1,1379,85361.78613270621,2
0,0,1,281,825,1,1210,97900.97343487431,2
0,0,1,284,262,1,367,124097.37382622808,2
0,0,1,287,712,1,1027,221218.3493533954,2
0,0,1,293,27,1,46,3585.0631407582155,2
0,0,1,297,105,1,148,8972.540254054125,2
0,0,1,298,58,1,87,44322.13773192227,2
0,0,1,300,738,1,1066,448070.21808317304,2
0,0,1,302,502,1,713,1611153.520825304,2
0,0,1,302,502,1,714,1914045.384292394,2
0,0,1,303,878,1,1274,240753.61169636995,2
0,0,1,306,971,1,1407,425188.77285575867,2
0,0,1,312,413,1,590,710.1929004060987,2
0,0,1,315,879,1,1275,826446.6415156126,2
0,0,1,316,280,1,394,90664.11824074572,2
0,0,1,319,771,1,1120,297822.7242447734,2
0,0,1,321,884,1,1285,110211.45203852869,2
0,0,1,326,152,1,221,524426.448653698,2
0,0,1,326,152,1,222,8.379538478050353,2
0,0,1,327,73,1,109,198525.46663591266,2
0,0,1,328,263,1,369,1036181.8444391936,2
0,0,1,332,56,1,84,580086.139750883,2
0,0,1,335,796,1,1161,434139.0903188288,2
0,0,1,341,659,1,946,748897.1808542758,2
0,0,1,343,19,1,32,17347.89107536488,2
0,0,1,343,19,1,33,278962.77868886443,2
0,0,1,344,1,1,1,50695.37532489194,2
0,0,1,345,964,1,1395,234489.59666922316,2
0,0,1,348,288,1,402,252187.17644061148,2
0,0,1,349,581,1,834,108703.47996799833,2
0,0,1,352,117,1,164,170911.54897565756,2
0,0,1,353,194,1,286,428033.41337420046,2
0,0,1,355,745,1,1081,52810.474413717704,2
0,0,1,355,745,1,1082,568176.8789453506,2
0,0,1,364,616,1,880,275615.1159981899,2
0,0,1,368,79,1,119,241901.2446666807,2
0,0,1,369,20,1,34,195422.86928534508,2
0,0,1,372,558,1,800,101168.137657349,2
0,0,1,377,746,1,1085,235031.19091365486,2
0,0,1,377,746,1,1086,47082.85064327211,2
0,0,1,379,366,1,510,3616.95492948716,2
0,0,1,380,199,1,292,1344402.308244601,2
0,0,1,394,25,1,41,54407.37784906709,2
0,0,1,394,25,1,43,1930000.0,2
0,0,1,402,542,1,774,586078.1691679657,2
