SummaryId,EPCalc,EPType,ReturnPeriod,Loss
1,1,1,1000.000000,790000.000000
1,1,1,500.000000,790000.000000
1,1,1,333.333333,790000.000000
1,1,1,250.000000,790000.000000
1,1,1,200.000000,790000.000000
1,1,1,166.666667,790000.000000
1,1,1,142.857143,790000.000000
1,1,1,125.000000,790000.000000
1,1,1,111.111111,790000.000000
1,1,1,100.000000,790000.000000
1,1,1,90.909091,790000.000000
1,1,1,83.333333,790000.000000
1,1,1,76.923077,790000.000000
1,1,1,71.428571,714634.000000
1,1,1,66.666667,714634.000000
1,1,1,62.500000,714634.000000
1,1,1,58.823529,620940.000000
1,1,1,55.555556,620940.000000
1,1,1,52.631579,620940.000000
1,1,1,50.000000,545100.000000
1,1,1,47.619048,541940.000000
1,1,1,45.454545,541940.000000
1,1,1,43.478261,541940.000000
1,1,1,41.666667,466100.000000
1,1,1,40.000000,466100.000000
1,1,1,38.461538,466100.000000
1,1,1,37.037037,466100.000000
1,1,1,35.714286,466100.000000
1,1,1,34.482759,387100.000000
1,1,1,33.333333,387100.000000
1,1,1,32.258065,387100.000000
1,1,1,31.250000,387100.000000
1,1,1,30.303030,387100.000000
1,1,1,29.411765,387100.000000
1,1,1,28.571429,387100.000000
1,1,1,27.777778,387100.000000
1,1,1,27.027027,309364.000000
1,1,1,26.315789,309364.000000
1,1,1,25.641026,309364.000000
1,1,1,25.000000,309364.000000
1,1,1,24.390244,309364.000000
1,1,1,23.809524,309364.000000
1,1,1,23.255814,309364.000000
1,1,1,22.727273,309364.000000
1,1,1,22.222222,309364.000000
1,1,1,21.739130,309364.000000
1,1,1,21.276596,309364.000000
1,1,1,20.833333,309364.000000
1,1,1,20.408163,309364.000000
1,1,1,20.000000,231627.984375
1,1,1,19.607843,231627.984375
1,1,1,19.230769,231627.984375
1,1,1,18.867925,231627.984375
1,1,1,18.518519,231627.984375
1,1,1,18.181818,231627.984375
1,1,1,17.857143,156420.000000
1,1,1,17.543860,156420.000000
1,1,1,17.241379,156420.000000
1,1,1,16.949153,156420.000000
1,1,1,16.666667,156420.000000
1,1,1,16.393443,156420.000000
1,1,1,16.129032,156420.000000
1,1,1,15.873016,156420.000000
1,1,1,15.625000,156420.000000
1,1,1,15.384615,156420.000000
1,1,1,15.151515,156420.000000
1,1,1,14.925373,156420.000000
1,1,1,14.705882,156420.000000
1,1,1,14.492754,156420.000000
1,1,1,14.285714,156420.000000
1,1,1,14.084507,156420.000000
1,1,1,13.888889,156420.000000
1,1,1,13.698630,156420.000000
1,1,1,13.513514,81212.000000
1,1,1,13.333333,81212.000000
1,1,1,13.157895,81212.000000
1,1,1,12.987013,81212.000000
1,1,1,12.820513,81212.000000
1,1,1,12.658228,81212.000000
1,1,1,12.500000,81212.000000
1,1,1,12.345679,81212.000000
1,1,1,12.195122,81212.000000
1,1,1,12.048193,81212.000000
1,1,1,11.904762,81212.000000
1,1,1,11.764706,81212.000000
1,1,1,11.627907,81212.000000
1,1,1,11.494253,81212.000000
1,1,1,11.363636,81212.000000
1,1,1,11.235955,81212.000000
1,1,1,11.111111,81212.000000
1,1,1,10.989011,81212.000000
1,1,1,10.869565,81212.000000
1,1,1,10.752688,81212.000000
1,1,1,10.638298,81212.000000
1,1,1,10.526316,81212.000000
1,1,1,10.416667,81212.000000
1,1,1,10.309278,81212.000000
1,1,1,10.204082,81212.000000
1,1,1,10.101010,81212.000000
1,1,1,10.000000,81212.000000
1,1,1,9.900990,81212.000000
1,1,1,9.803922,81212.000000
1,1,1,9.708738,81212.000000
1,1,1,9.615385,81212.000000
1,1,1,9.523810,81212.000000
1,1,1,9.433962,81212.000000
1,1,1,9.345794,81212.000000
1,1,1,9.259259,81212.000000
1,1,1,9.174312,81212.000000
1,1,1,9.090909,81212.000000
1,1,1,9.009009,81212.000000
1,1,1,8.928571,81212.000000
1,1,1,8.849558,81212.000000
1,1,1,8.771930,81212.000000
1,1,1,8.695652,81212.000000
1,1,1,8.620690,81212.000000
1,1,1,8.547009,81212.000000
1,1,1,8.474576,81212.000000
1,1,1,8.403361,81212.000000
1,1,1,8.333333,81212.000000
1,1,1,8.264463,81212.000000
1,1,1,8.196721,81212.000000
1,1,1,8.130081,81212.000000
1,1,1,8.064516,81212.000000
1,1,1,8.000000,81212.000000
1,1,1,7.936508,81212.000000
1,1,1,7.874016,81212.000000
1,1,1,7.812500,81212.000000
1,1,1,7.751938,81212.000000
1,1,1,7.692308,81212.000000
1,1,1,7.633588,81212.000000
1,1,1,7.575758,81212.000000
1,1,1,7.518797,81212.000000
1,1,1,7.462687,81212.000000
1,1,1,7.407407,81212.000000
1,1,1,7.352941,81212.000000
1,1,1,7.299270,81212.000000
1,1,1,7.246377,81212.000000
1,1,1,7.194245,81212.000000
1,1,1,7.142857,81212.000000
1,1,1,7.092199,81212.000000
1,1,1,7.042254,81212.000000
1,1,1,6.993007,81212.000000
1,1,1,6.944444,81212.000000
1,1,1,6.896552,81212.000000
1,1,1,6.849315,81212.000000
1,1,1,6.802721,81212.000000
1,1,1,6.756757,81212.000000
1,1,1,6.711409,81212.000000
1,1,1,6.666667,81212.000000
1,1,1,6.622517,81212.000000
1,1,1,6.578947,81212.000000
1,1,1,6.535948,81212.000000
1,1,1,6.493506,81212.000000
1,1,1,6.451613,81212.000000
1,1,1,6.410256,81212.000000
1,1,1,6.369427,81212.000000
1,1,1,6.329114,81212.000000
1,1,1,6.289308,81212.000000
1,1,1,6.250000,81212.000000
1,1,1,6.211180,81212.000000
1,1,1,6.172840,81212.000000
1,1,1,6.134969,81212.000000
1,1,1,6.097561,81212.000000
1,1,1,6.060606,81212.000000
1,1,1,6.024096,81212.000000
1,1,1,5.988024,81212.000000
1,1,1,5.952381,81212.000000
1,1,1,5.917160,81212.000000
1,1,1,5.882353,81212.000000
1,1,1,5.847953,81212.000000
1,1,1,5.813953,81212.000000
1,1,1,5.780347,81212.000000
1,1,1,5.747126,81212.000000
1,1,1,5.714286,81212.000000
1,1,1,5.681818,81212.000000
1,1,1,5.649718,81212.000000
1,1,1,5.617978,81212.000000
1,1,1,5.586592,81212.000000
1,1,1,5.555556,81212.000000
1,1,1,5.524862,81212.000000
1,1,1,5.494505,81212.000000
1,1,1,5.464481,81212.000000
1,1,1,5.434783,81212.000000
1,1,1,5.405405,81212.000000
1,1,1,5.376344,81212.000000
1,1,1,5.347594,81212.000000
1,1,1,5.319149,81212.000000
1,1,1,5.291005,81212.000000
1,1,1,5.263158,81212.000000
1,1,1,5.235602,81212.000000
1,1,1,5.208333,81212.000000
1,1,1,5.181347,81212.000000
1,1,1,5.154639,81212.000000
1,1,1,5.128205,81212.000000
1,1,1,5.102041,81212.000000
1,1,1,5.076142,81212.000000
1,1,1,5.050505,81212.000000
1,1,1,5.025126,81212.000000
1,1,1,5.000000,81212.000000
1,1,1,4.975124,81212.000000
1,1,1,4.950495,81212.000000
1,1,1,4.926108,81212.000000
1,1,1,4.901961,81212.000000
1,1,1,4.878049,81212.000000
1,1,1,4.854369,81212.000000
1,1,1,4.830918,81212.000000
1,1,1,4.807692,81212.000000
1,1,1,4.784689,81212.000000
1,1,1,4.761905,81212.000000
1,1,1,4.739336,81212.000000
1,1,1,4.716981,81212.000000
1,1,1,4.694836,81212.000000
1,1,1,4.672897,81212.000000
1,1,1,4.651163,81212.000000
1,1,1,4.629630,81212.000000
1,1,1,4.608295,81212.000000
1,1,1,4.587156,81212.000000
1,1,1,4.566210,81212.000000
1,1,1,4.545455,81212.000000
1,1,1,4.524887,81212.000000
1,1,1,4.504505,81212.000000
1,1,1,4.484305,81212.000000
1,1,1,4.464286,81212.000000
1,1,1,4.444444,81212.000000
1,1,1,4.424779,81212.000000
1,1,1,4.405286,81212.000000
1,1,1,4.385965,81212.000000
1,1,1,4.366812,81212.000000
1,1,1,4.347826,81212.000000
1,1,1,4.329004,81212.000000
1,1,1,4.310345,81212.000000
1,1,1,4.291845,81212.000000
1,1,1,4.273504,81212.000000
1,1,1,4.255319,81212.000000
1,1,1,4.237288,81212.000000
1,1,1,4.219409,81212.000000
1,1,1,4.201681,81212.000000
1,1,1,4.184100,81212.000000
1,1,1,4.166667,81212.000000
1,1,1,4.149378,81212.000000
1,1,1,4.132231,81212.000000
1,1,1,4.115226,81212.000000
1,1,1,4.098361,81212.000000
1,1,1,4.081633,81212.000000
1,1,1,4.065041,81212.000000
1,1,1,4.048583,81212.000000
1,1,1,4.032258,81212.000000
1,1,1,4.016064,81212.000000
1,1,1,4.000000,81212.000000
1,1,1,3.984064,81212.000000
1,1,1,3.968254,81212.000000
1,1,1,3.952569,81212.000000
1,1,1,3.937008,81212.000000
1,1,1,3.921569,81212.000000
1,1,1,3.906250,81212.000000
1,1,1,3.891051,81212.000000
1,1,1,3.875969,81212.000000
1,1,1,3.861004,81212.000000
1,1,1,3.846154,81212.000000
1,1,1,3.831418,81212.000000
1,1,1,3.816794,81212.000000
1,1,1,3.802281,81212.000000
1,1,1,3.787879,81212.000000
1,1,1,3.773585,81212.000000
1,1,1,3.759398,81212.000000
1,1,1,3.745318,81212.000000
1,1,1,3.731343,81212.000000
1,1,1,3.717472,81212.000000
1,1,1,3.703704,81212.000000
1,1,1,3.690037,81212.000000
1,1,1,3.676471,81212.000000
1,1,1,3.663004,81212.000000
1,1,1,3.649635,81212.000000
1,1,1,3.636364,81212.000000
1,1,1,3.623188,81212.000000
1,1,1,3.610108,81212.000000
1,1,1,3.597122,81212.000000
1,1,1,3.584229,81212.000000
1,1,1,3.571429,81212.000000
1,1,1,3.558719,81212.000000
1,1,1,3.546099,81212.000000
1,1,1,3.533569,81212.000000
1,1,1,3.521127,81212.000000
1,1,1,3.508772,81212.000000
1,1,1,3.496503,81212.000000
1,1,1,3.484321,81212.000000
1,1,1,3.472222,81212.000000
1,1,1,3.460208,81212.000000
1,1,1,3.448276,81212.000000
1,1,1,3.436426,81212.000000
1,1,1,3.424658,81212.000000
1,1,1,3.412969,81212.000000
1,1,1,3.401361,81212.000000
1,1,1,3.389831,81212.000000
1,1,1,3.378378,81212.000000
1,1,1,3.367003,81212.000000
1,1,1,3.355705,81212.000000
1,1,1,3.344482,40606.000000
1,1,1,3.333333,40606.000000
1,1,1,3.322259,40606.000000
1,1,1,3.311258,40606.000000
1,1,1,3.300330,40606.000000
1,1,1,3.289474,40606.000000
1,1,1,3.278689,40606.000000
1,1,1,3.267974,40606.000000
1,1,1,3.257329,40606.000000
1,1,1,3.246753,40606.000000
1,1,1,3.236246,40606.000000
1,1,1,3.225806,40606.000000
1,1,1,3.215434,40606.000000
1,1,1,3.205128,40606.000000
1,1,1,3.194888,40606.000000
1,1,1,3.184713,40606.000000
1,1,1,3.174603,40606.000000
1,1,1,3.164557,40606.000000
1,1,2,1000.000000,790000.000000
1,1,2,500.000000,790000.000000
1,1,2,333.333333,790000.000000
1,1,2,250.000000,790000.000000
1,1,2,200.000000,790000.000000
1,1,2,166.666667,790000.000000
1,1,2,142.857143,790000.000000
1,1,2,125.000000,790000.000000
1,1,2,111.111111,790000.000000
1,1,2,100.000000,790000.000000
1,1,2,90.909091,790000.000000
1,1,2,83.333333,790000.000000
1,1,2,76.923077,790000.000000
1,1,2,71.428571,784616.687500
1,1,2,66.666667,779951.187500
1,1,2,62.500000,775868.875000
1,1,2,58.823529,766755.437500
1,1,2,55.555556,758654.562500
1,1,2,52.631579,751406.437500
1,1,2,50.000000,741091.125000
1,1,2,47.619048,731607.750000
1,1,2,45.454545,722986.500000
1,1,2,43.478261,715114.937500
1,1,2,41.666667,704739.312500
1,1,2,40.000000,695193.750000
1,1,2,38.461538,686382.437500
1,1,2,37.037037,678223.812500
1,1,2,35.714286,670647.937500
1,1,2,34.482759,660870.437500
1,1,2,33.333333,651744.750000
1,1,2,32.258065,643207.812500
1,1,2,31.250000,635204.437500
1,1,2,30.303030,627686.125000
1,1,2,29.411765,620610.062500
1,1,2,28.571429,613938.375000
1,1,2,27.777778,607637.312500
1,1,2,27.027027,599575.875000
1,1,2,26.315789,591938.750000
1,1,2,25.641026,584693.250000
1,1,2,25.000000,577810.000000
1,1,2,24.390244,571262.562500
1,1,2,23.809524,565026.875000
1,1,2,23.255814,559081.250000
1,1,2,22.727273,553405.875000
1,1,2,22.222222,547982.750000
1,1,2,21.739130,542795.375000
1,1,2,21.276596,537828.750000
1,1,2,20.833333,533069.062500
1,1,2,20.408163,528503.625000
1,1,2,20.000000,522566.125000
1,1,2,19.607843,516861.468750
1,1,2,19.230769,511376.218750
1,1,2,18.867925,506097.937500
1,1,2,18.518519,501015.156250
1,1,2,18.181818,496117.218750
1,1,2,17.857143,490051.187500
1,1,2,17.543860,484198.000000
1,1,2,17.241379,478546.656250
1,1,2,16.949153,473086.875000
1,1,2,16.666667,467809.093750
1,1,2,16.393443,462704.343750
